sampleID,read_count,p_Proteobacteria,c_Betaproteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gemella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Pasteurella,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Rhizobium,g_Romboutsia,g_Roseburia,g_Rothia,g_Serratia,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Shuttleworthia_satelles,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR062901,1783,2,0,4,0,0,0,0,0,0,0,2,3,133,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,62,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,22,1425,10,0,0,1,49,5,0,0,3,54,0,0,0,0,0,21,0,0,0,0.002984731886033481,0.016323370538533277,0.4256261423425459,0.004857301483221702,0.007413093926980155,0.0029530107255523767,0.003463201345168389,0.015442505293609651,0.014897868043831915,0.009269173490761182,0.005649951346389987,0.005229228554572432,0.017542561216182428,II,0.4256261423425459,II
SRR062882,2253,0,0,7,0,0,0,0,7,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,10,0,0,1952,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026531174233933455,0.015111516746105573,0.4059888429586346,0.0042661173162314115,0.0063260084037848295,0.0008804702777981257,0.0027347648619679876,0.009730556874165524,0.006703479582315345,0.008426510019116156,0.0031320954326867372,0.003814603707083582,0.016448963809384248,II,0.4059888429586346,II
SRR062739,414,0,0,6,0,0,0,0,1,18,0,0,0,145,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,59,1,0,18,0,0,0,0,0,0,0,0,56,0,0,5,145,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,7,0,2,23,0,0,0,4,0,0,0,0,0,109,0,0,2,0.0004662606915490477,0.004259478155296054,0.00889747706617492,0.00800755923875228,0.013912190633174865,0.05696495395574041,0.04691005893228229,0.05263385313728281,0.005511460163055114,0.0011835187595214895,0.003756106272801693,0.006965120150570433,0.00847435824133106,IV-A,0.05696495395574041,IV-A
SRR062869,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,13,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48003623673112933,0.403790476251104,0.0028135198607624912,0.0037743961726193344,0.058340288632912074,0.0008534584250049981,0.005612357727666515,0.020404615734406634,0.003738489369296191,0.015306835421694805,0.0014816159985639136,0.004179375661742382,0.029204006059551802,I-A,0.48003623673112933,I
SRR062855,2782,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,94,2556,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002619057420857212,0.014453506870435251,0.3775837612361889,0.003736873302502215,0.0054883154148494834,0.00032749555457211937,0.001601503499301641,0.008754138898439342,0.006462153860898085,0.007974691303572872,0.0030106108198776137,0.0034229884316189455,0.01531859129602631,II,0.3775837612361889,II
SRR062759,2766,1,0,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,2,29,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.4922504581131469,0.41109149896533037,0.0031286320328851158,0.004824854856262505,0.06003601421175983,0.0010270401210019109,0.005916638347194516,0.020857169187635544,0.0038329738601468543,0.015500447294522912,0.0015053832398629076,0.004384855902389978,0.01944015750062886,I-A,0.4922504581131469,I
SRR062908,2182,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036934163180410524,0.030931194555917346,0.026421553168743034,0.4748943792214964,0.34540642175726477,0.02665408534143713,0.05579558606867942,0.03517111843830309,0.010149181175087325,0.006746055870434089,0.0005475824561916579,0.0629419397191355,0.12137531725956373,III-A,0.4748943792214964,III
SRR062730,735,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,634,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003200392641528526,0.015812570339102654,0.41227412934844104,0.004986134071597887,0.0068142970460981864,0.000471327632754281,0.00198864419553445,0.010091593452171357,0.007811829654799515,0.008721135249777074,0.009869660151191456,0.004907322012540813,0.01673427110866006,II,0.41227412934844104,II
SRR062695,2646,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2634,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4944632808875096,0.4088869645339632,0.0025888455803528662,0.0011729145310547906,0.05650318605597473,0.0007058274131672434,0.005214678384681369,0.020063723026072917,0.003672049559102,0.015350989783169865,0.0014675270136562996,0.0036584365465267446,0.015386108876676054,I-A,0.4944632808875096,I
SRR062970,2272,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,121,0,0,0,0,1,0,2,0,0,0,0,0,0,2072,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891179194272243,0.0327310074199514,0.027784833208628946,0.48633095858690434,0.36358671984100105,0.028139371722330653,0.059174248490330233,0.03940897329634233,0.027830236782302238,0.008094629950784563,0.00391399664088228,0.0681604194325647,0.13436391064956044,III-A,0.48633095858690434,III
SRR063063,1847,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,163,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1344,0,0,0,138,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.003937950875407414,0.03574081522109639,0.031214786880562628,0.5294411311052695,0.4336946728385053,0.03759655907844376,0.07552976705226846,0.0510212024539545,0.012670040365345296,0.008041411135117573,0.002898096448770203,0.0784175283902888,0.14855204288738597,III-A,0.5294411311052695,III
SRR062899,1690,2,0,1,0,0,0,2,0,2,0,0,1,27,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,2,0,0,0,0,1,58,0,4,1323,25,0,0,21,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0.019058660751870873,0.04879843259126063,0.03000419986651705,0.49782688049290935,0.3960459824567936,0.031341074770054905,0.06531845922519991,0.04393892859929096,0.011872879299908386,0.009851797390698518,0.002640841907065725,0.09595439201172755,0.14271220133747656,III-A,0.49782688049290935,III
SRR062969,2013,3,1,2,0,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1568,0,3,368,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43048318475182834,0.38288649842637124,0.008658581721833604,0.0753823134059737,0.11987999174096861,0.00658092108794996,0.017244606603147052,0.027753992617081048,0.005682380937394715,0.015896369162630722,0.0015052910811922814,0.01699710328508653,0.04234867113885078,I-A,0.43048318475182834,I
SRR062735,1829,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,378,0,1,1391,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08951460596716398,0.10895036410569173,0.024677612139607088,0.3969273027281281,0.3263704421340588,0.024832056902286192,0.052940423463171994,0.03832647579621153,0.010074467772405879,0.00989270415844585,0.0008699578865752041,0.05839502162043458,0.11994099685430594,III-A,0.3969273027281281,III
SRR063028,1870,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,194,0,0,1642,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04245779247200646,0.06634844962848199,0.025827565393354842,0.4432761941366945,0.34156785644791193,0.026147957914490316,0.055211706087944415,0.03714058186215022,0.01055644513127343,0.008308383741240474,0.0007678114677042379,0.06165336191446933,0.12388719876293638,III-A,0.4432761941366945,III
SRR062746,1819,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,1648,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004413120587666923,0.032798441322195795,0.026457150206300982,0.46497159429505375,0.3461011420679821,0.02691991364538649,0.0564942393425569,0.036024932770740266,0.010178366997273588,0.006873081939740742,0.0005935623797815046,0.06342837643388263,0.1426143523678652,III-A,0.46497159429505375,III
SRR063064,1716,1,0,1,0,0,3,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,364,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004631898873790056,0.03409625835777921,0.024709493968871246,0.41016669114419063,0.315086712050118,0.02534018709664363,0.053068471259345204,0.03478273582570545,0.009618269025950636,0.006790265705194429,0.0008656709576471726,0.06092971019926545,0.18750876762402718,III-A,0.41016669114419063,III
SRR062788,1966,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,17,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005512280608279579,0.016727216801334634,0.3739700238602685,0.002231564901546525,0.004749886748237065,0.0004904543832355748,0.00188952172018343,0.00866801672586334,0.0062410035777307376,0.008058972984669559,0.0030019815231898343,0.0035207002916198575,0.014762245538245065,II,0.3739700238602685,II
SRR062846,2853,30,0,15,0,0,9,0,1,2,0,0,8,730,0,0,0,0,0,0,126,0,0,0,77,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,78,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,37,1,0,2,0,0,0,0,0,0,0,0,102,8,0,23,730,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,4,0,0,0,0,0,2,0,13,0,43,1,0,0,189,10,1,0,93,44,0,2,0,31,0,0,0,0,0,559,0,0,151,0.001173349955759555,0.010367385560911026,0.014614914771922888,0.06359992461176155,0.08156354224224699,0.073201475557957,0.0802748757541392,0.09187022771318729,0.008343021587500955,0.0029648023113739135,0.005192254747581761,0.0255296425498207,0.04135602222217786,IV-C0,0.09187022771318729,IV-C
SRR062693,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003842256753715938,0.029520456809147257,0.18965260147978732,0.293363327218381,0.2329508279618739,0.019938457001399748,0.04196102415674108,0.0312397499860145,0.010523665290345005,0.008966819134742567,0.001915506148431652,0.047413555379450925,0.09485978227639416,III-A,0.293363327218381,III
SRR062742,671,0,0,7,0,0,0,0,3,3,0,0,0,117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,43,3,0,1,0,0,0,0,0,0,0,0,13,0,0,3,117,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,98,0,77,0,1,1,1,0,0,0,0,0,0,0,0,37,0,0,9,0.0015564890825686191,0.018248236382005914,0.019105462780282897,0.16237527359373832,0.21114991299365715,0.08421816372615033,0.10044209505170745,0.09388361007247623,0.0075053411705276706,0.004562829616866359,0.0012451932223533715,0.05371540449727158,0.08739693091922437,III-B,0.21114991299365715,III
SRR062769,2191,7,0,21,0,0,1,0,0,35,0,0,0,34,0,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,26,0,0,0,2,1,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1809,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,5,0,0,0,0,6,0,0,0,2,0,0,0,10,0,0,0,3,0,0,0,0,0,21,0,0,0,0.0048254438587577745,0.011496990633548173,0.0009816470897776603,0.00034906645510330523,0.004282422193754455,0.0014611483633676062,0.0015037888321738449,0.00523494417767753,0.0009751885933763298,0.0002354859111920087,0.0006073579303141269,0.0005278999802796403,0.0023590485014866737,I-B,0.011496990633548173,I
SRR062980,624,1,1,19,0,0,0,0,2,4,0,0,3,267,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,3,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,2,111,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,10,3,0,1,267,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,1,0,0,3,0,1,0,0,1,0,0,0,111,0,141,0,9,94,0,13,0,7,0,0,0,0,0,3,0,0,49,0.0013985979008607728,0.014019249766742656,0.013379727744400152,0.13615739669047347,0.13697055091031599,0.0574832025015099,0.05558973889672157,0.03595711721431163,0.007524733893371373,0.0035294997127028205,0.0020765060169251233,0.032739217899011304,0.05607578336923341,III-B,0.13697055091031599,III
SRR062833,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006294916957410141,0.023221680305422862,0.0017920493438478115,0.011290174265334392,0.011687753471621591,0.00013647476855108172,0.0018061962796696038,0.003394727732884468,0.0010065696640584498,0.0018925769342712179,0.0006881326984179997,0.003249187438036171,0.2899591198169255,V,0.2899591198169255,V
SRR062692,475,0,0,42,0,0,4,0,0,2,0,0,38,153,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,0,2,43,38,0,12,153,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,7,0,0,0,0,2,0,0,11,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,137,0,0,75,0.00021964767896061457,0.00314314979872967,0.008392423837040757,0.000650816373657604,0.005953896701828304,0.06043264659448721,0.057556020576754484,0.05983866232753857,0.01690973948690398,0.0020944619161537433,0.006109751194538419,0.0071107070228010215,0.004552553124395331,IV-A,0.06043264659448721,IV-A
SRR062815,1831,33,12,85,0,0,27,0,4,0,0,0,10,466,5,0,0,0,0,0,0,0,0,0,317,25,0,0,0,0,0,0,0,0,20,0,1,27,0,0,132,0,0,0,2,2,1,148,0,10,0,0,0,0,0,0,0,14,0,0,0,0,260,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,8,192,10,0,8,432,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,12,0,0,0,33,0,0,0,0,189,0,61,10,0,0,0,0,100,1,133,0,9,0,0,0,0,0,189,0,0,0,0.09595071773098007,0.12110652064936468,0.04691331590691536,0.006221641691284636,0.03484248504608446,0.040677356649864924,0.03528682456673825,0.15852230036945436,0.015884455086393058,0.008332458904770202,0.009118085752946155,0.011320678954326152,0.017599276205765506,IV-C0,0.15852230036945436,IV-C
SRR062952,2510,13,0,0,0,0,2,13,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,65,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1076,0,0,0,0,0,3,2,0,0,0,0,0,7,0,0,0,0,88,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0.002165303779550753,0.01294405915184497,0.015008010284151472,0.002676752539858629,0.01695809004696208,0.007257856757364451,0.014001314915825734,0.11484452079290905,0.5848357753271606,0.024613732115101362,0.08346571856176149,0.0521252877814369,0.005319167218175947,IV-C1,0.5848357753271606,IV-C
SRR062968,1892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005430582757104553,0.022417392921148232,0.0017499110167824477,0.010826287432030965,0.011179814315953511,9.770530249543101e-05,0.0017177782862203691,0.0032964423277963457,0.0009835556150979482,0.001845372523288928,0.0006842427824439006,0.003156532407591872,0.28995957082132495,V,0.28995957082132495,V
SRR062960,1736,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,264,1,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04062036345917145,0.05590384092614883,0.05506118918770657,0.010305059416878839,0.017041393411816014,0.00023362193550023456,0.002475083571182928,0.006985015059657116,0.0024246629868429946,0.004747148833966082,0.0013250512783745348,0.0039408484499966825,0.26738368387280437,V,0.26738368387280437,V
SRR062929,1756,6,2,11,11,0,19,0,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,3,7,0,0,0,0,19,0,0,7,0,0,0,0,0,0,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,38,2,2,1,0,0,0,0,0,0,0,4,0,0,0,0.00562673787825969,0.02392056640466743,0.0021629735083595267,0.011301112593368575,0.012237036598817957,0.0008182675940692773,0.0023475901731090775,0.005542103038087759,0.006455514129589724,0.0023378688064655873,0.002065796364157374,0.004133422260138401,0.3167663367625071,V,0.3167663367625071,V
