sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Acinetobacter,g_Actinobacillus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Akkermansia,g_Alistipes,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Catonella,g_Collinsella,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Enhydrobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcobacillus,g_Helcococcus,g_Helicobacter,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lachnospira,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Leptotrichia,g_Leucobacter,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Proteus,g_Pseudarthrobacter,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Senegalimassilia,g_Shewanella,g_Slackia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trichococcus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,g_Weeksella,Atopobium_deltae,Atopobium_parvulum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_corporis,Prevotella_disiens,Prevotella_nanceiensis,Prevotella_oris,Prevotella_timonensis,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR18691542,212654,0,152,28164,0,0,91,36,0,8986,861,0,0,0,24795,0,0,0,0,0,0,6103,0,0,106,0,0,0,0,91,0,0,0,0,0,0,229,0,0,0,36,0,0,0,8897,0,41,0,0,0,0,0,0,18,0,7695,0,0,0,0,0,0,70,0,0,0,0,0,4269,0,0,0,0,11070,0,1186,0,0,0,861,0,0,0,0,0,0,4313,0,2229,0,0,17,24082,0,0,0,0,0,0,0,0,0,0,23633,0,0,0,0,272,0,0,0,91,0,0,0,0,102,0,0,0,6730,57620,0,0,0,4185,402,0,52,0,109,0,0,2772,7688,0.0005288863339726877,0.008182689877637843,0.040310680437003164,0.021938837971652424,0.07523531697830263,0.2829451808380464,0.5565872860446132,0.06311312234702576,0.014562868849191116,0.007395221036550002,0.0031947849785906833,0.03567712788455451,0.05115724417852848,IV-B,0.5565872860446132,IV-B
SRR18691543,225100,0,1293,33535,0,5,402,113,0,3120,1952,0,1067,16761,42411,0,0,0,0,85,0,1139,0,0,35,0,797,0,0,76,0,0,0,24,0,0,131,0,0,0,113,0,0,0,4728,0,0,27,0,0,0,5296,0,723,0,974,0,402,27,0,0,0,207,0,0,0,0,0,987,0,0,0,0,3448,0,23,0,166,4,1952,0,0,0,0,3,0,3034,1294,2374,16761,0,768,39599,0,0,0,0,0,0,5,0,0,0,61155,0,0,170,0,2953,0,226,0,0,0,0,0,0,20884,0,0,0,1108,33006,0,0,0,896,938,0,754,0,320,0,0,14976,37963,0.00028559706469089024,0.004450872797393722,0.0202646802166788,0.005223239810271122,0.028939766239500394,0.13180762863362472,0.20591297403321707,0.05102594235004824,0.02186434346472412,0.004687551734735758,0.004982171650502314,0.01820646708946005,0.02074242951073108,IV-B,0.20591297403321707,IV-B
SRR18691544,273710,0,632,27480,0,110,87,200,0,8179,2262,0,0,2301,115915,0,0,83,0,8,0,382,0,0,1195,0,281,0,0,126,0,0,0,0,0,59,98,3233,0,0,200,0,0,0,6243,0,0,0,0,0,0,27,0,1792,3,431,0,80,0,0,0,0,105,0,0,0,0,0,3583,0,0,0,0,6260,0,24,0,0,0,2241,0,0,0,0,0,0,4954,586,899,2301,0,402,103975,0,0,0,0,0,0,0,0,0,0,70551,0,0,8,2,22,0,542,0,7,0,21,0,0,1605,0,0,0,3217,15895,0,0,0,2928,60968,0,0,6,772,0,0,1879,12941,0.0001633340277991828,0.001967905118346685,0.00633402200360004,0.008185389469355034,0.015242505960650826,0.062303279484997844,0.059112245213711216,0.011325542979878688,0.002461900530052917,0.0014061366097274642,0.000571233875976116,0.006261920697603033,0.00906568184431296,IV-A,0.062303279484997844,IV-A
SRR18691545,242974,0,3615,45778,0,10,0,94,0,8364,99,0,0,1307,75455,0,0,13,0,0,0,58,0,0,1963,0,1939,0,0,35,0,0,0,0,0,10,15,44,0,0,94,0,0,0,1846,0,0,3,0,0,0,437,0,0,0,302,0,0,0,0,0,0,21,0,0,0,0,0,262,0,0,0,0,11152,0,20,9,16,0,99,0,0,0,0,0,0,2688,763,4486,1307,0,5561,55988,0,0,0,0,0,0,0,0,0,0,74523,0,24,0,0,18,0,3554,0,0,0,0,27,0,19,0,0,0,1789,10572,0,0,0,208,43566,0,75,0,32,0,0,3189,27886,8.94641033294445e-05,0.001387603482205146,0.005517340446825111,0.0012236287417566332,0.008175386554876115,0.06674891604366215,0.0677663400203078,0.016314789332541525,0.0025062884173909328,0.0014380865760058386,0.0009172452124658141,0.0047596427247030716,0.005647409926555897,IV-B,0.0677663400203078,IV-B
SRR18691546,173112,0,1043,2894,0,938,424,5116,13,296,0,39,598,0,899,27,228,0,0,333,17,0,0,0,72,0,731,0,23,0,0,160,89,172,0,141,0,73,0,13,5062,0,0,36,168,46,0,294,0,0,27,1049,24,139,0,628,0,424,546,0,86,0,0,0,0,0,9,0,150394,0,54,266,0,112,0,0,47,0,0,0,42,0,47,79,0,0,0,0,585,0,0,25,319,0,0,0,0,0,0,322,0,0,0,0,0,0,308,0,7627,0,206,0,0,41,0,20,0,342,0,0,0,19,18,0,0,4284,38,0,0,18,82,0,140,0,0,0,0.0031877439495875885,0.010193375026676818,0.014733501960831659,0.0006359106417419745,0.0045640452861407405,0.0004690494240744479,0.0010237562367369933,0.005329446075607949,0.02575308930058568,0.0030101741488305664,0.005872561299793815,0.004136618881720644,0.0023495061770681916,IV-C1,0.02575308930058568,IV-C
SRR18691547,36016,0,1371,7842,0,1726,146,5439,77,0,0,0,0,0,922,0,0,700,0,162,0,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,442,0,82,0,0,5366,0,0,0,0,0,0,174,0,111,0,3663,0,0,0,0,17,146,0,0,233,0,0,0,71,0,0,0,16286,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1656,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,151,54,161,0,0,0,0,0,0,0,255,23,0,0,0,501,0,0,0,48,0,0.002484140709185103,0.010431649543099488,0.011178242842694615,0.0014068674094157004,0.007417102070768708,0.004514934046903131,0.007067716838385383,0.046052165560083416,0.028680750594153894,0.006556191797268353,0.008218224174129827,0.006419602462103911,0.004591145472969611,IV-C0,0.046052165560083416,IV-C
SRR18691548,9683,0,178,2388,0,165,0,1919,0,0,0,0,39,0,203,0,0,0,0,68,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,49,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,0,713,0,0,0,70,0,0,0,0,223,0,0,0,0,0,0,0,4119,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0.0022871211455235646,0.00938665576803893,0.004563916227493904,0.0007753847284987154,0.00623828658922321,0.0051408008376280685,0.007805134575876756,0.043434566704547435,0.02352492364378253,0.0017961726960295213,0.007159332535584038,0.0052327144738736646,0.003767130773087964,IV-C0,0.043434566704547435,IV-C
SRR18691549,163066,0,6303,20509,0,2683,11,14768,1928,1330,0,16,94,0,1492,389,221,314,0,77,26,28,0,75,0,0,5429,0,0,0,0,267,0,811,148,147,0,858,0,80,14580,0,0,0,277,70,477,2580,56,0,45,5685,26,80,475,45,5,11,94,0,1134,0,12,9,80,0,0,0,95280,0,188,0,6,548,0,8,11,46,20,0,30,16,0,105,0,0,0,0,5669,0,5,454,1405,0,0,13,0,0,0,263,0,0,0,0,0,0,4639,0,1134,0,56,0,0,22,0,465,0,21,0,0,61,1219,21,0,0,21485,130,15,0,71,238,0,0,0,597,0,0.0029477737985203075,0.01324546575797732,0.11779410417527937,0.0017615374567907195,0.006665950932090612,0.003729188132502603,0.0062488026949612755,0.02433764909360756,0.01042400901378781,0.01813086495291498,0.009184556378752214,0.025997804089385453,0.008612472106775838,II,0.11779410417527937,II
SRR18691550,210734,0,739,66921,0,3959,0,12070,0,385,0,0,0,161,56928,0,18,0,0,738,11,0,0,0,0,0,29541,103,0,75,0,31,0,10,0,921,0,3054,0,0,11212,0,0,0,3085,0,0,11,5361,0,0,2927,0,0,222,51,0,0,0,0,658,0,138,85,0,0,0,0,142,0,858,0,0,17,0,384,663,228,1247,0,12,0,0,651,0,0,0,827,23792,161,0,54987,55041,0,0,10,0,0,0,248,0,0,0,0,0,0,0,0,3699,0,0,0,0,733,0,876,0,58,0,38,0,0,0,0,0,0,36,72,0,2066,10037,0,0,0,30835,0,0.00031471525837429215,0.0037454208193626565,0.00782545374079194,0.0008242369032220441,0.0049871252750717295,0.03374200923498262,0.02293296225170297,0.07649260130652943,0.020478318658203296,0.001826378812501384,0.0075008798961023315,0.005779493897414231,0.004655034416335445,IV-C0,0.07649260130652943,IV-C
SRR18691551,196367,0,3141,1099,0,577,0,2698,3064,9,0,0,8,0,81,0,48,0,0,8,0,0,0,0,0,0,97,0,0,0,0,0,0,99,0,118,0,0,0,0,2677,0,0,143,39,0,0,253,0,0,0,864,0,0,4,0,5,0,8,0,33,0,9,15,0,0,0,0,187417,0,21,0,0,111,0,0,0,0,0,0,0,0,0,35,0,0,0,0,92,0,0,0,68,0,0,0,0,0,0,7,0,0,0,8,0,0,256,0,235,0,0,0,0,29,0,3,0,53,0,0,0,30,49,0,0,1559,74,10,0,10,34,0,0,0,14,8,0.003171301708853406,0.009298853484887622,0.004165306365336558,0.00046412032687057514,0.0035736070819648237,0.0002046840927306532,0.0003708940459907672,0.0008201511321189858,0.0008102715373289356,0.0011013273214164412,0.0005129072013650587,0.000957902264203199,0.0016237693235339572,I-B,0.009298853484887622,I
SRR18691553,206170,0,492,17579,0,245,0,14826,0,223,157,13,16,34,800,0,0,56,0,16,0,4309,0,0,0,0,8051,0,0,11,0,0,0,0,0,137,0,1075,0,0,14766,0,0,0,79,0,0,80,147,636,0,3907,0,0,840,0,18,0,16,0,138,0,218,0,0,0,0,0,27107,91,48,0,0,26,3,0,0,5,0,0,0,0,513,0,0,0,0,0,4029,34,0,346,792,0,0,0,0,0,0,29,0,0,0,0,0,0,507,0,860,0,0,0,0,0,157,80,0,20,0,0,0,0,134304,0,0,0,72,0,55,0,0,23,0,0,157,0,0.001198420995760708,0.011136689453658371,0.059658841131147396,0.0056353996523505695,0.07540360640351176,0.2503568226127841,0.5651697994638966,0.046181057209118546,0.020384077487111827,0.010084573551216126,0.003902795141574559,0.03955359993427386,0.05847584295585547,IV-B,0.5651697994638966,IV-B
SRR18691554,219062,0,2257,14986,0,13,27,2612,1810,5753,20,309,0,41,41544,97,0,0,0,10,0,1106,0,0,0,0,3427,0,0,0,6,166,0,0,40,0,0,256,0,31,2561,0,0,0,1661,22,0,538,90,0,66,3517,5,0,126,0,0,27,0,0,0,0,5542,78,1791,0,18,0,14188,0,51,0,0,57,0,15,19,31,96,0,0,0,6,0,0,0,41,0,1764,41,0,266,41523,0,0,0,0,0,4,0,11,0,0,0,0,37,7745,0,121960,0,0,0,0,0,20,179,0,0,0,7,0,20,9004,0,0,0,78,15,275,82,210,180,0,0,258,0,0.0006985863975832934,0.008641105128624201,0.015793032232755865,0.0035596549444624594,0.021391352641993534,0.03151234701917321,0.04039979199430688,0.09509589208048887,0.7902500435108593,0.03377978771253917,0.10005296460737756,0.0915435975053081,0.007308835947850453,IV-C1,0.7902500435108593,IV-C
SRR18691555,171477,0,43,2773,0,475,0,4430,0,70,1629,6,12,293,293,79,0,0,0,94,0,355,0,0,0,0,750,10,0,0,0,23,0,0,6,119,0,10,0,0,4399,0,0,219,97,8,0,586,34,378,17,839,0,71,106,13,0,0,12,0,82,0,0,0,0,0,0,0,82354,9,31,0,0,7,0,0,9,12,0,0,0,0,17,0,0,0,32,0,475,293,0,73,289,0,0,0,0,0,13,0,0,0,0,16,0,6,905,13,118,0,0,0,0,0,1629,0,0,17,0,18,0,736,75367,0,0,0,94,0,0,0,0,33,0,0,64,16,0.0025640176966174786,0.013168016701779008,0.040625709273886375,0.004188613236138668,0.05401180068909254,0.1674434580991725,0.3485564950895593,0.026450981094925583,0.011854559689747485,0.009530654338189342,0.0017400925683751704,0.030070359238887113,0.0412101440653728,IV-B,0.3485564950895593,IV-B
SRR18691556,274690,0,101,7162,0,111,0,2301,8,38,6340,93,0,57,674,0,0,0,0,305,26,11265,0,0,0,0,1567,0,0,7,0,0,0,0,0,20,0,571,0,0,2165,0,0,70,130,0,0,123,30,531,0,1826,0,192,319,0,0,0,0,0,517,0,0,0,8,0,0,0,4407,3,114,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,38,0,2676,57,0,104,645,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,629,0,0,0,0,0,6340,0,0,715,0,16,0,41591,196505,0,0,0,344,29,59,7,63,102,0,0,137,0,0.0006799011488160082,0.009566203083942305,0.0607104126837532,0.006350362110493054,0.07712164810563768,0.26098727862942345,0.6087219286351632,0.035842648438385805,0.018345231227643397,0.010743306966512448,0.003092460448983962,0.03863264647989996,0.05968505653250232,IV-B,0.6087219286351632,IV-B
SRR18691557,188454,0,217,652,0,316,0,541,25,42,2413,126,0,5,68,33,0,0,0,50,0,3298,0,0,0,0,198,0,0,21,0,0,0,0,0,0,0,13,0,0,499,0,0,0,0,0,0,0,14,55,33,47,0,28,46,0,0,0,0,0,69,0,0,0,25,0,0,0,36987,0,42,0,0,13,258,0,0,0,0,0,0,6,0,0,0,0,14,0,161,5,0,0,68,0,0,0,0,0,0,0,0,0,0,25,0,0,123,0,10,0,0,0,0,0,2413,0,0,1771,0,14,0,9265,132394,0,0,0,163,0,0,0,63,0,0,0,5,0,0.0013890713156026115,0.011300764782650876,0.05852254800273574,0.005950440024203199,0.07502093448702118,0.24340983516027034,0.54963032676397,0.0320375936218759,0.015993114375090708,0.009692626837500367,0.002024053086504396,0.036872989699307045,0.05769804062540885,IV-B,0.54963032676397,IV-B
SRR18691558,234337,0,54,1659,0,513,3,11081,6,28,365,4,0,11,225,8,26,0,0,363,0,0,0,0,0,281,663,0,0,0,0,14,0,14,0,449,0,28,0,0,11032,0,0,18,161,0,0,0,78,259,0,205,0,7,68,0,0,0,0,0,229,0,3,0,6,0,0,0,209432,7,49,0,0,56,0,19,0,0,13,0,0,4,0,28,0,8,0,0,158,11,0,87,189,0,0,0,0,0,0,0,0,0,0,25,0,5,6944,0,37,8,0,0,0,3,365,58,0,0,0,0,0,0,140,0,0,0,253,16,56,6,26,0,0,0,0,0,0.003163777149096004,0.009435414823001146,0.0004188373967562362,0.0008979081669934426,0.004130188021109353,0.0003267822793152653,0.0006063064614673808,0.0012746645697546421,0.0005904929865051136,0.0011114134026861244,0.0011844614382703648,0.014201571025726726,0.0016920816291958604,IV-C4,0.014201571025726726,IV-C
SRR18691559,209883,0,177,10049,0,146,0,18494,0,24,627,0,14,1012,7967,0,173,32,0,4,0,0,0,0,0,19122,4046,0,0,0,0,0,0,0,0,27,0,0,0,0,18376,0,0,0,439,0,39,0,27,1065,0,3588,0,0,117,0,30,0,14,0,670,0,0,0,0,53,0,0,123301,0,118,5,0,120,52,0,0,0,20,0,23,0,0,12,0,0,0,0,515,1012,0,0,7698,0,0,0,0,0,0,0,0,0,7,27,0,0,18145,0,8958,0,9,0,0,0,627,8,0,0,0,0,0,0,0,0,851,0,241,22,3442,88,0,0,0,0,451,27,0.002865445420916895,0.010632546617972796,0.0029932300691140386,0.0016241002159595,0.0068145164418816715,0.0036669722875924955,0.0032991240504428336,0.02481874801642511,0.038972096951886775,0.007004769734683817,0.013430291434279613,0.07662434491597207,0.0029162289927702847,IV-C4,0.07662434491597207,IV-C
SRR18691560,179617,0,416,6912,0,4861,77,23580,23,440,333,0,0,878,1360,25,0,15,0,615,0,0,13,0,97,3246,1654,0,0,0,0,99,0,19,0,2862,0,107,0,3,23316,0,0,0,275,0,9,0,445,1759,6,848,0,3351,160,0,34,10,0,0,852,0,15,0,0,69,0,0,129588,0,264,0,0,14,20,24,8,0,210,0,0,0,0,273,0,3,0,37,1202,878,0,376,1186,0,0,0,0,0,186,0,0,0,0,20,9,0,894,0,46,6,0,0,0,60,333,277,0,0,0,0,45,7,78,0,0,0,173,12,303,119,234,0,0,0,190,0,0.002991565409236157,0.009495296308062427,0.0008407808778395556,0.0009181609656613838,0.004382454231880286,0.0009954637638963004,0.001286970071013355,0.004975900302182997,0.0009709123729049046,0.0003600197613789153,0.0008882511828125258,0.00376996398125917,0.0019500193444544549,I-B,0.009495296308062427,I
SRR18691561,219684,0,11,3332,0,465,0,518,0,328,0,6,5,0,1604,3,0,0,0,5,9,6,0,0,0,761,2199,0,0,0,0,0,0,1409,0,44,0,5,0,0,491,0,0,0,388,0,0,9,0,0,0,568,0,0,0,25,0,0,5,0,0,0,328,0,0,0,0,0,189575,0,27,0,0,28,0,0,0,0,0,0,0,6,0,0,0,0,0,12,215,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,18491,0,0,0,0,0,0,0,0,0,0,0,0,13,100,0,0,0,222,23,0,0,0,157,0,0,110,0,0.0031787208036923287,0.010171141083031045,0.0017836106532163882,0.0011455883562734963,0.00561347003057183,0.0008384387681921868,0.0016086313476232907,0.008404584343263747,0.049673083415850174,0.003132557712480247,0.013235697792308604,0.006085732217312452,0.0019898236251129514,IV-C1,0.049673083415850174,IV-C
SRR18691562,163126,0,0,143,0,9,0,48,0,21,0,0,0,0,244,0,0,0,0,0,0,9,0,0,0,8,57,0,0,0,0,0,0,391,0,0,0,0,0,0,45,0,0,0,21,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,161233,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,244,0,0,0,0,0,0,0,0,0,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,74,0,0,0,0,6,0,0,65,0,0.0031604201746395547,0.009053264845714075,0.00026367687606433584,0.0004508185660600258,0.0034468141671245467,0.00016274551987893732,0.0002736787622318065,0.00032364338657218505,5.407719435868268e-05,5.8949429408686215e-05,0.0011201585763386589,0.00021684644676066457,0.0013795251651821396,I-B,0.009053264845714075,I
SRR18691563,191216,0,37,4611,0,107,0,413,6,113,0,0,5,0,1346,0,0,0,0,4,0,0,0,0,0,1611,3286,0,3,0,0,0,0,688,0,0,0,10,0,0,377,0,0,0,677,0,0,0,0,0,0,666,0,0,0,11,0,0,5,0,0,0,98,0,0,0,0,0,172971,0,36,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,495,0,0,0,1310,0,0,0,0,0,0,0,0,0,0,16,0,0,128,0,4403,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,123,0,0,81,0,112,0,0,407,0,0.003181501809235235,0.009632467829285313,0.0009726189903944803,0.0006950553650395879,0.0042558235346110964,0.000617712061040517,0.0009568903629266309,0.004607248048679068,0.012792444689716456,0.0008957670686627522,0.004637477860319785,0.0020701662816602273,0.0017389973386113557,IV-C1,0.012792444689716456,IV-C
SRR18691564,266183,0,134,33218,0,708,0,4138,0,3601,0,0,0,0,19148,0,145,0,0,63,0,0,0,0,0,0,11633,0,0,0,0,0,0,14,0,285,0,305,0,0,3616,0,0,10,1657,0,0,0,20,0,0,14476,0,0,0,0,0,0,0,0,133,0,3557,0,0,0,0,0,2618,0,522,0,0,73,0,10,0,33,20,0,8,0,0,0,0,0,0,22,3261,0,0,57,19098,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,203325,0,112,0,0,53,0,5,0,405,0,0,0,0,0,0,0,0,34,17,4125,34,162,0,0,0,870,0,0.0004999665288543801,0.00823104554256954,0.013713130400853953,0.003492203545776206,0.01745959140207739,0.006758020140785495,0.011785079202549426,0.08922608452739428,0.9299470274804408,0.03158900611178541,0.10810973816439844,0.06083851906100891,0.0038079397930919634,IV-C1,0.9299470274804408,IV-C
SRR18691565,190975,0,612,7404,0,25,0,713,0,267,0,0,0,0,19545,0,49,17,0,18,0,0,0,0,0,0,2268,0,0,0,0,0,0,70,0,15,0,118,0,0,315,0,0,0,2261,0,0,0,7,0,0,2986,0,0,0,0,0,0,0,0,0,0,253,0,0,10,0,0,159124,0,398,0,0,9,0,28,0,4,0,0,20,0,0,0,0,0,0,0,1876,0,0,41,19513,0,0,0,0,0,0,0,0,0,9,0,0,15,363,0,311,0,550,0,0,0,0,163,0,12,0,0,0,0,0,0,0,0,37,0,3637,181,324,0,0,0,1153,0,0.0031274510714392723,0.009631415659871958,0.0008646476025614475,0.0004247259937644149,0.003995983879503356,0.0051992893749964126,0.002256414181918821,0.005556365491712187,0.0016103829052942474,0.0003046901516412067,0.0012264148996238829,0.0016999888377617828,0.0018660883170530094,I-B,0.009631415659871958,I
SRR18691566,188325,0,1337,29659,0,3870,0,28553,0,1172,0,0,342,0,81304,0,3471,9,0,465,0,0,0,0,0,129,10876,0,0,0,0,51,0,57,0,1176,0,3616,0,0,25512,0,0,6,4832,0,0,0,112,0,0,10365,0,0,0,0,0,0,342,0,360,0,1113,243,0,0,0,0,3868,0,3041,0,0,799,0,0,0,59,38,0,14,0,0,0,0,0,0,110,6495,0,0,767,79534,0,0,0,0,0,0,0,0,0,0,121,0,0,42,0,21866,0,860,0,0,102,0,267,0,2114,0,0,0,0,0,0,0,0,276,0,11255,2512,3627,0,0,0,9836,0,0.00035163726865322127,0.003699239608834168,0.005935169432191185,0.002003285804376491,0.006700489528734039,0.03217192716805989,0.01525595979563677,0.048957013348361965,0.09734595432323934,0.006153029559318287,0.02147803989863188,0.014033471129018042,0.003627622668784839,IV-C1,0.09734595432323934,IV-C
SRR18691568,190264,0,253,11699,0,90,0,2512,0,160,0,0,0,0,19551,12,27,0,0,45,0,0,0,0,4,0,4105,0,0,0,0,8,0,78,0,56,0,1350,0,6,1758,0,0,0,2280,0,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,0,0,146,11,0,0,0,0,148354,0,754,0,0,87,0,86,0,4,0,0,4,0,0,0,18,0,0,0,3337,0,0,25,19351,0,0,0,0,0,0,0,0,0,0,30,0,0,1093,0,2012,12,237,0,0,0,0,272,0,29,0,0,0,0,163,0,0,0,260,40,3328,404,1265,0,0,0,682,30,0.003113341389775981,0.01003538034554993,0.00147735155312591,0.0012534859316993255,0.0052697675141108935,0.0062687853766452495,0.003544301723457484,0.00948522607499195,0.007705077601492648,0.0008979655107828323,0.0028346489373673608,0.004974826607705633,0.0025127192948289296,I-B,0.01003538034554993,I
SRR18691569,191567,0,330,2124,0,0,0,356,0,72,0,7,0,0,9535,0,228,5,0,40,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,350,0,0,45,0,0,0,1094,0,0,0,0,0,0,592,0,31,0,0,0,0,0,0,0,0,68,38,0,0,0,0,176607,0,311,10,0,40,0,21,0,4,0,0,0,0,0,0,0,0,0,36,783,0,0,68,9444,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,150,0,299,0,0,0,0,112,0,172,0,0,7,4,0,0,0,0,18,0,1599,327,1172,0,0,0,380,0,0.0031607791998650926,0.00928612812043741,0.00037684550277602985,0.0002967101269252043,0.0035056169143906613,0.002154087007414363,0.0009215783648460509,0.0017883186439376626,0.0006003042095749815,0.00011316482681501621,0.00034015074636000207,0.0003757893955105364,0.0014794584840160572,I-B,0.00928612812043741,I
SRR18691570,199532,0,5,38,0,34,0,61,0,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,61,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198575,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.003158748544709204,0.00900228132252263,0.00017886655475074124,0.00022403305534063203,0.003222894479298601,4.37422652509836e-05,0.00012562489780483518,0.0002094071324935875,3.467083477603291e-05,0.00011694818130162174,9.108229854914101e-05,0.0011392752595468483,0.0012707449095765346,I-B,0.00900228132252263,I
SRR18691571,176996,0,3766,267,0,141,12,1391,980,11,0,0,0,0,214,0,0,40,0,0,0,183,0,0,0,51,61,0,0,0,0,0,0,0,0,12,0,0,0,0,1364,0,0,21,0,0,0,0,0,0,0,155,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,151951,0,27,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,214,0,0,0,0,0,0,0,0,21,0,15,0,0,212,0,52,0,0,0,0,9,0,0,0,8,0,0,0,47,280,40567,0,0,62400,0,49,0,4,13,0,0,42,15,0.14097881176198748,0.1597858441299689,0.017829151653319088,0.2263444576474436,0.2323517025810538,0.01951184856331083,0.042220903528838866,0.03660715955546594,0.008089368268674697,0.010701354220235158,0.0010560380790433602,0.04388678086831721,0.0843136644452008,III-B,0.2323517025810538,III
SRR18691572,199369,0,1500,179,0,160,0,2142,1277,15,0,0,0,0,67,7,0,0,0,0,0,130,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,0,0,0,30,0,0,14,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194147,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,60,0,0,0,0,0,0,28,0,0,0,23,0,18,407,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,193,61715,0,0,65461,24,31,0,0,0,0,0,0,0,0.1721033987433836,0.18010180701433806,0.014447017076676264,0.1784243460666979,0.18588829049176425,0.014775453683820038,0.03252618076175811,0.030408662979232497,0.0068910277575110115,0.010762270137525265,0.0010542285911156,0.0346644107130831,0.0675362439618025,III-B,0.18588829049176425,III
