sampleID,read_count,d_NA,p_Proteobacteria,c_Clostridia,o_Clostridiales,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,f_Ruminococcaceae,g_Acidaminococcus,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Bulleidia,g_Campylobacter,g_Collinsella,g_Corynebacterium,g_Dermabacter,g_Dialister,g_Dorea,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Finegoldia,g_Fusicatenibacter,g_Fusobacterium,g_Gallicola,g_Gemella,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcococcus,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kocuria,g_Lachnoclostridium,g_Lactobacillus,g_Lawsonella,g_Leptotrichia,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Nosocomiicoccus,g_Oligella,g_Olsenella,g_Parabacteroides,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Pyramidobacter,g_Ralstonia,g_Romboutsia,g_Roseburia,g_Rothia,g_Sneathia,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Subdoligranulum,g_Sutterella,g_Tessaracoccus,g_Trueperella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_corporis,Prevotella_disiens,Prevotella_timonensis,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR905887,5496,0,0,12,0,0,0,19,0,0,0,0,0,0,93,0,0,0,0,0,0,0,12,0,0,0,0,4976,0,0,0,0,0,19,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,99,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011341649331411976,0.0064332950440968715,0.020071282449650677,0.00025103197257532754,0.0011150290553228741,0.0008668907379413395,0.0021533126667362735,0.01973930202461912,0.03035776998498337,0.007650899680345402,0.8845066036373306,0.02232938838250113,0.0016159925789058943,IV-C3,0.8845066036373306,IV-C
SRR905888,4101,0,0,0,0,0,0,3,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,3620,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,39,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012019596144375092,0.0066031410415210426,0.020443999659076215,0.0003181322747441359,0.001486471349814781,0.0013772275605340137,0.0024594105320255573,0.021527832281393034,0.044025682297835614,0.007639716135870644,0.9007161393259117,0.020076743147596273,0.001672815947230532,IV-C3,0.9007161393259117,IV-C
SRR905889,1806,0,0,0,0,0,0,2,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,53,0,131,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001038831259082967,0.006761068841669047,0.020868255572430865,0.00042312185590434045,0.0019041086295502221,0.0023167877812533925,0.0030370446278839363,0.023914665664107566,0.05525253793925485,0.008677512718786341,0.9209522763061544,0.032109353591520735,0.0017874136893250197,IV-C3,0.9209522763061544,IV-C
SRR905890,4662,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,3931,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,242,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014336096187215903,0.006918611292089549,0.020893780283584143,0.00045255209189264145,0.0019462569698803828,0.0012022485550309805,0.0026292317889932224,0.023919774614795213,0.05248659285381323,0.00974369187176453,0.9266335220726266,0.04411464744702788,0.0018003499286475908,IV-C3,0.9266335220726266,IV-C
SRR905891,2707,9,4,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,179,0,105,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018922850715528473,0.0069205013558872345,0.02067517045811004,0.0003898069999693666,0.0016896712596696643,0.0008658623288056786,0.002934135399221445,0.021963138705942156,0.035081587739953506,0.01108399091667122,0.919265349365403,0.05014139963550934,0.001866968820827994,IV-C3,0.919265349365403,IV-C
SRR905892,3699,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1340,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037938138866056633,0.008019378664092408,0.019066889981290587,0.00128885742527345,0.004491055223492566,0.0014693060239948966,0.0032801308474588943,0.03483087620282482,0.06281183177531578,0.02570477817784479,0.7536059270718283,0.3750328750449886,0.002470258735591428,IV-C3,0.7536059270718283,IV-C
SRR905893,2643,5,10,2,0,6,0,2,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,1363,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,51,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,6,0,0,0,0,989,0,115,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003488453751335192,0.0077551964534715145,0.01850792384307778,0.0012744485555613546,0.004354994055041494,0.002884449500020146,0.00385271584416125,0.03389203125310661,0.0515025268386081,0.027022658565477014,0.7192150021412018,0.4014617775431235,0.002514142991012448,IV-C3,0.7192150021412018,IV-C
SRR905894,3804,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1244,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029928721446065894,0.00753941789371956,0.019244197076541104,0.0010005165382673382,0.003175494711787242,0.002070206869705403,0.002885047815284263,0.028771670458475895,0.03209058051118353,0.021511618897907796,0.8046820952297065,0.3020220984774997,0.002256991809510623,IV-C3,0.8046820952297065,IV-C
SRR905895,2522,0,9,0,0,4,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,0,0,0,0,1726,0,419,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005725758871288135,0.006410028586574439,0.007598437556442,0.0024506442093586807,0.008664821074411813,0.002045131256324304,0.004369153138570791,0.035450132599978736,0.14676752109833643,0.04111031761608607,0.1388344902965995,0.8221058997439987,0.0025164737977977918,IV-C4,0.8221058997439987,IV-C
SRR905896,4349,0,0,0,0,0,0,5,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,1694,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0.00042065037823501384,0.00836042097030591,0.016488245648966674,0.0021908456781352184,0.009479601072958577,0.010757830874384568,0.008208865158999783,0.06674542933261536,0.22067676435728473,0.03759146136597502,0.4622618429161154,0.5797928031627032,0.0032343121457206244,IV-C4,0.5797928031627032,IV-C
SRR905897,5976,0,3,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,3,0,0,0,0,736,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0.0002819313933358581,0.00795251175678328,0.01995335735057414,0.001352176795688358,0.006804721507305524,0.018248078401186626,0.00965052748078369,0.058303854546283625,0.19090186049052738,0.020689826369205633,0.6911148911933348,0.1456072927289726,0.00295251079297298,IV-C3,0.6911148911933348,IV-C
SRR905898,2388,0,8,0,0,0,0,3,4,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,4,0,0,0,0,318,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0.00027228731869728283,0.007919591030681567,0.020957770508618884,0.0010153338633164196,0.004773011266676603,0.012477856249975888,0.0071845301575006616,0.04647929699447673,0.11312646663323564,0.02383717596473243,0.8396466303581608,0.14088198626422505,0.002689876504960212,IV-C3,0.8396466303581608,IV-C
SRR905899,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,143,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0002882265737445161,0.007503594061222071,0.022300583764217202,0.000636577138420852,0.0027898457778137205,0.008862004882430413,0.004755781771607859,0.030168563471742047,0.05996057429033445,0.012566143596947705,0.898413473058376,0.09150969802489546,0.0022465454737987133,IV-C3,0.898413473058376,IV-C
SRR905900,3163,2,5,0,0,0,0,0,0,0,0,0,5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,384,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0003085229995875159,0.00770673557188407,0.021281812457128277,0.0006470661789480752,0.002635265186914596,0.0018980164015215174,0.003089145372175274,0.02784152763301396,0.05497174136347616,0.01283795431510943,0.9531011116449468,0.09728819814767221,0.0024318456522040765,IV-C3,0.9531011116449468,IV-C
SRR905901,4149,0,8,0,0,0,0,21,2,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,1309,0,0,0,0,0,21,0,0,0,0,88,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,6,0,0,0,0,264,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0.00044401848727938884,0.009958370810675828,0.021513091626802438,0.00264344922950178,0.014614890609738099,0.007577054326396783,0.012029829020543064,0.10160862348607254,0.67658801721611,0.052314102029178494,0.5395536250158974,0.12554886672240662,0.0035050327888709455,IV-C1,0.67658801721611,IV-C
SRR905902,3178,0,18,158,0,0,0,309,7,0,0,0,0,0,56,0,0,0,0,0,0,0,15,0,0,0,0,956,0,0,0,0,0,309,0,0,0,0,50,0,21,0,86,0,0,0,13,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,56,0,0,0,11,0,0,0,0,783,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005071300066230482,0.009401607097019083,0.01949062279186909,0.0021608867211631746,0.010745487627665397,0.004014675371893448,0.008535667277768978,0.09327596532402006,0.28489147316508506,0.0506638807883646,0.5477193467914463,0.39969134719385035,0.0036823619580331115,IV-C3,0.5477193467914463,IV-C
SRR905903,5223,0,4,81,0,0,0,183,0,0,0,0,4,0,20,0,0,0,0,0,0,0,15,0,0,0,0,3621,0,0,0,0,0,183,0,0,0,0,34,0,0,0,47,0,0,0,5,0,0,4,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,0,0,0,0,0,0,0,0,598,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026587704412020773,0.008014463823543363,0.022239291866019383,0.0008457144802775616,0.0037057038795403306,0.0008597144580062242,0.003621231413539673,0.03571768842959476,0.08937858747490506,0.01946854568799029,0.9734316624231265,0.10359587083756341,0.0023289766398157186,IV-C3,0.9734316624231265,IV-C
SRR905904,6561,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5383,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,712,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.00016733752287623614,0.007033814594328764,0.020785514626034878,0.0005090034769631275,0.0019407197762211102,0.0003658144765206919,0.002367792992840667,0.023824702752236714,0.04249300897905453,0.011929374063491475,0.9281610496757248,0.07682947315009664,0.0018475694324951895,IV-C3,0.9281610496757248,IV-C
SRR905905,2858,0,7,0,0,0,0,0,3,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,4,0,0,0,0,338,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435368092369462,0.010094514646568156,0.023236432256921555,0.002274986991123225,0.012032033684448521,0.004993620988728253,0.009389046070182958,0.08737159825571725,0.471233720432948,0.04068682027891232,0.7388787272359668,0.17344312629658784,0.0033660961194550416,IV-C3,0.7388787272359668,IV-C
SRR905906,649,0,14,0,0,4,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,14,0,0,0,0,82,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000450663308566991,0.009775836884335485,0.0219403151450266,0.0021796503134728384,0.011907884048266652,0.008957806000408358,0.011534402143544084,0.09612328596352057,0.43607655847702836,0.05035744601976623,0.6662423436723836,0.20240760930149185,0.0033836991089318236,IV-C3,0.6662423436723836,IV-C
SRR905907,4503,0,56,0,0,0,0,0,6,0,0,0,50,0,86,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,641,0,0,50,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,166,0,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469342560789433,0.008117142545256468,0.01322809952649746,0.0032055279350509404,0.017042646327141114,0.004988176573333006,0.012331499286287831,0.08961898395064317,0.9449590520303628,0.09441095289547734,0.13936977304860274,0.09581398105824722,0.002936795318319728,IV-C1,0.9449590520303628,IV-C
SRR905908,838,0,47,36,0,0,0,19,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,19,0,0,0,0,40,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,404,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001251083147021225,0.011567663681566597,0.01682477697688793,0.0029701854389390624,0.01779158317964839,0.004446205098125059,0.013651460242427362,0.11313534956116558,0.7767859470259095,0.08120127900305604,0.24403930838449062,0.10703702151280335,0.00435718428122781,IV-C1,0.7767859470259095,IV-C
SRR905920,3422,0,220,0,0,5,0,14,169,0,0,0,44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,14,0,0,0,0,43,0,0,0,0,0,0,0,274,0,0,44,0,0,0,0,0,0,89,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,7,0,0,0,0,2226,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005246214313758406,0.005418710950669362,0.004812819421270917,0.002286096965384837,0.007937155121137485,0.002686423777917851,0.004442168476569144,0.031568073413140836,0.11818139265373881,0.050440237155229176,0.07068845183478502,0.8416944107452509,0.0021461005650288607,IV-C4,0.8416944107452509,IV-C
SRR905921,2658,0,135,24,0,0,0,60,120,0,0,0,9,0,16,0,0,0,0,0,0,0,5,0,0,0,0,203,0,0,0,0,0,60,0,0,0,0,63,0,4,0,17,0,0,0,123,0,0,9,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,190,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005981499429712683,0.009021136126825462,0.014896569363818769,0.0033049087850915374,0.01748476798341655,0.003502291632944737,0.011069381247575774,0.0937862687184852,0.9565965492247395,0.05666818336818276,0.18710621460456003,0.12639614664455795,0.0032609426041963086,IV-C1,0.9565965492247395,IV-C
SRR905922,2339,0,23,0,0,0,0,3,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,3,0,0,0,0,87,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,27,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036740161393723785,0.009712879036373053,0.021683245644181125,0.0027054992764303253,0.014437819947670991,0.0023603221803050354,0.009459168228535252,0.0881640091984771,0.7335962508505887,0.06111767445004024,0.5361234902494947,0.071919760851356,0.0032160530628195984,IV-C1,0.7335962508505887,IV-C
SRR905923,195,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002534912293883289,0.012090107434529967,0.012236978883529282,0.0005513496975983362,0.004969114820034725,0.0004160776133121277,0.0022383336529157973,0.022793618034680024,0.056568454036397646,0.04281482039265979,0.36180478391650905,0.01454451081822127,0.0024210914304238,IV-C3,0.36180478391650905,IV-C
SRR905924,4051,0,535,61,0,0,0,129,533,0,0,0,0,0,24,0,0,0,0,0,0,0,21,0,0,0,0,131,0,0,0,0,0,129,0,0,0,0,223,0,0,0,40,0,0,0,32,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,477,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005150670096421599,0.008355293817689633,0.013212620661069418,0.003194719979282054,0.0169172892898554,0.003473046857202983,0.010458547307508684,0.09819035658601588,0.8486954002131667,0.09085029394100064,0.1419634175053599,0.17945693195569737,0.0032213966636957785,IV-C1,0.8486954002131667,IV-C
SRR905925,1472,4,38,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,35,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0004548561608575883,0.008775357184848986,0.02282260754535962,0.0009055178568595401,0.004787064051726,0.000917717044537751,0.004197158406282287,0.04059296561947113,0.14608620382161447,0.026846439474079796,0.977213967729553,0.04413032624548791,0.002353254708041559,IV-C3,0.977213967729553,IV-C
SRR905926,4427,0,16,31,0,0,0,19,10,0,0,0,6,0,0,0,0,0,0,0,0,0,27,0,0,0,0,4136,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0001494494155573607,0.006375754287862212,0.019700627233612582,0.00018926915253466352,0.0008295823779809192,0.00016844790564380394,0.0018678636413358974,0.018203682900624917,0.020241124746979984,0.005616704747613103,0.8622486979251984,0.014695948965096389,0.0020564788041331455,IV-C3,0.8622486979251984,IV-C
SRR905927,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,178,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.00017826551690446865,0.006675987851003254,0.02010945062956143,0.00029108701611253095,0.0011890432009215761,0.00025732559351444574,0.001978605063346274,0.019752205004823435,0.026330300431957773,0.007677121286660568,0.894279239728518,0.039069415326021886,0.0016571887108457843,IV-C3,0.894279239728518,IV-C
SRR905928,4561,0,6,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3648,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,688,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022019687256425306,0.007076856046404059,0.02036734040876481,0.0004918604967388657,0.0016671015890146331,0.0002688068744335566,0.002097429218748292,0.022141771902650417,0.024711136514143476,0.012507182243186329,0.914777346981932,0.10282189036059075,0.0018479131986266532,IV-C3,0.914777346981932,IV-C
SRR905929,4885,0,18,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002669283134249973,0.007251852922709477,0.02028877605287463,0.0005393836025754835,0.001774238041819975,0.0002479271813652678,0.002087028599085168,0.022655459246849457,0.020949142821198724,0.015425024989804213,0.9115882474129535,0.12627681044421993,0.0019099842791210704,IV-C3,0.9115882474129535,IV-C
SRR905930,6757,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,8,0,0,0,0,3392,0,0,0,0,0,0,0,79,0,0,3,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035968695313541604,0.004922943049095389,0.00418016525746207,0.0014583295033844053,0.005245149352533405,0.0011991568475501633,0.0023695244252539553,0.038849660742511456,0.07693632827446759,0.726882290015482,0.05996125972921163,0.4150860191580357,0.0014777165401690625,IV-C2,0.726882290015482,IV-C
