sampleID,read_count,p_Proteobacteria,c_Betaproteobacteria,c_Clostridia,o_Micrococcales,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Actinobaculum,g_Actinomyces,g_Aerococcus,g_Alistipes,g_Anaerococcus,g_Arcanobacterium,g_Bacteroides,g_Bifidobacterium,g_Blautia,g_Brevibacterium,g_Campylobacter,g_Corynebacterium,g_Delftia,g_Dialister,g_Dorea,g_Enterococcus,g_Ezakiella,g_Faecalibacterium,g_Finegoldia,g_Fusobacterium,g_Gemella,g_Haemophilus,g_Lactobacillus,g_Megasphaera,g_Mobiluncus,g_Moryella,g_Mycoplasma,g_Neisseria,g_Parabacteroides,g_Parvimonas,g_Peptoniphilus,g_Peptostreptococcus,g_Porphyromonas,g_Prevotella,g_Roseburia,g_Slackia,g_Sneathia,g_Staphylococcus,g_Streptococcus,g_Sutterella,g_Ureaplasma,g_Varibaculum,g_Veillonella,Atopobium_minutum,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_disiens,Prevotella_melaninogenica,Prevotella_timonensis,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
X1134,722,0,0,2,0,0,0,2,3,0,0,0,81,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,438,1,0,0,3,0,0,0,0,0,0,81,0,0,95,0,0,0,0,0,21,0,14,0,2,434,1,78,0,0,0,0,3,0,6,0.0038446245242699495,0.03641999106687045,0.034610092478806566,0.5129346756819079,0.45791082211034695,0.049702550026951606,0.09189450052754505,0.05504734844292813,0.012860432785795718,0.008329298210827585,0.0012823664158076596,0.0835126402812202,0.15812048189388533,III-A,0.5129346756819079,III
X1179,1610,0,0,0,0,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,13,59,0,0,0,0,0,38,0,0,21,74,0,0,692,0,0,0,0,0,0,0,247,2,0,11,0,33,0,12,1,2,0,25,36,0.0012921050465367824,0.004867125460575154,0.01920239537753339,0.007564475583402288,0.03128909458297549,0.10723679848863457,0.18400408135844823,0.024039299095195636,0.005585658949701654,0.0035213021120203258,0.0009322937791236926,0.015150656328103815,0.02221196677239195,IV-B,0.18400408135844823,IV-B
X1242,1815,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,76,1,0,0,0,0,1,0,0,3,19,0,0,1605,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,19,168,1.5595435180937665e-05,0.0002701576882231059,0.0005391940744475088,0.0006974800740622143,0.001490106104466765,0.008960186893594393,0.009969864997696283,0.002080855237403042,0.0003687119567826527,0.0003172419128742654,0.00019424207169451788,0.0007141956491840836,0.0006310301840989833,IV-B,0.009969864997696283,IV-B
X1214,1893,0,0,0,0,0,0,0,0,0,0,0,132,0,0,38,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,2,0,0,0,132,0,0,484,0,13,0,0,0,742,0,221,0,0,26,0,114,0,0,0,0,17,1,13,0.00027687528379577805,0.0038933829435765853,0.014946861387729849,0.013145339368854337,0.03236265096356633,0.07373160697022596,0.12967034343150763,0.029360553395052835,0.016719096337848405,0.0029879349357268318,0.0026591546311577298,0.014274605811823151,0.019982140361802476,IV-B,0.12967034343150763,IV-B
X1219,1998,0,0,668,0,0,0,663,0,0,0,0,83,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,157,22,0,0,0,0,0,2,0,0,90,83,0,0,756,0,0,0,0,0,0,0,24,0,0,157,0,29,0,1,2,0,0,44,171,0.0006754844410834724,0.0070580759757497835,0.007706260120345105,0.06251532426478656,0.06782275523661936,0.02625038572705499,0.038448208151092636,0.02014925536717522,0.0032201127322801105,0.002008360456914435,0.0006282573238402691,0.017621633269542167,0.0292730261497257,III-B,0.06782275523661936,III
X1228,1739,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,380,153,0,0,0,0,0,10,0,0,0,343,0,0,580,0,0,0,0,0,0,0,88,0,0,380,0,116,0,0,9,0,0,217,25,0.0019965161492525945,0.021732249189636718,0.026082130952635833,0.21146467644780417,0.24465895193725878,0.0917863077560548,0.12554736277866677,0.06555448586288345,0.009311947009447982,0.006067605220804063,0.0010160082599803982,0.05758499911292342,0.09860282032433385,III-B,0.24465895193725878,III
X1320,3129,17,5,20,0,1,1,0,0,0,0,0,1720,0,4,0,0,31,0,19,3,0,0,6,1,0,27,0,0,0,0,1,0,0,0,1258,11,0,0,0,0,0,0,5,0,0,1720,0,0,0,0,11,5,0,0,0,0,0,2,0,1255,1,0,0,1720,0,0,0,0,0,0.002444942551360305,0.019410548937925563,0.016660652744199003,0.21588295225432022,0.18099702915216698,0.033348559139996924,0.041761946041113045,0.04501535139119986,0.00942246510836835,0.005142732478856816,0.00773619643227381,0.04104479973326655,0.07102964716945073,III-A,0.21588295225432022,III
X1247,3282,2,0,0,0,0,0,0,8,0,0,0,276,0,0,5,0,1,1,0,0,0,0,2,0,0,133,0,0,0,0,0,59,21,0,75,479,1,0,8,0,0,53,3,0,13,276,0,0,761,0,0,0,0,0,10,0,896,0,0,75,0,149,0,24,52,4,0,45,322,0.0005397454650977662,0.008149419415081922,0.03804222197964292,0.024153298508336914,0.074767676450665,0.276356462136936,0.4911649692138299,0.05599554045825387,0.011628777177373043,0.007306815868375953,0.0019898498896982774,0.03331117497147643,0.04874199042373438,IV-B,0.4911649692138299,IV-B
X1251,3011,2,1,1,0,0,0,0,20,0,0,1,692,0,0,19,0,51,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,11,0,72,133,0,0,20,0,0,16,7,1,2,692,0,0,648,0,0,0,0,0,0,0,933,0,0,72,0,0,4,462,69,1,0,156,0,0.0006261265443571718,0.00871803590890914,0.03855516321218518,0.02323275670191246,0.06955064112349683,0.20360600962760336,0.36170532966096147,0.06998590880349347,0.012428006910123334,0.007039494455140834,0.0061991608690087595,0.03239369484240012,0.04688897582872334,IV-B,0.36170532966096147,IV-B
X1324,2717,0,0,0,0,0,0,0,0,0,0,0,746,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,20,0,0,5,498,0,0,0,0,0,0,0,0,3,746,0,0,1114,0,0,0,0,0,0,0,171,2,0,3,0,0,0,6,19,0,0,721,207,0.0006761962192270676,0.002934018727684381,0.009873921586990091,0.0015719937284136554,0.01079759478140402,0.07796659085495948,0.07714907545579039,0.028840119470297753,0.0033637337185454283,0.0019723891563550302,0.0012146596254683079,0.006281846738741769,0.007507988670838697,IV-A,0.07796659085495948,IV-A
X1148,2549,0,0,10,0,0,0,0,5,0,0,0,481,0,0,9,0,20,1,0,0,0,0,0,0,0,104,0,0,0,0,0,0,6,0,186,231,6,0,5,0,0,23,2,0,6,481,0,0,440,0,1,0,0,0,0,0,539,0,0,176,0,191,0,11,3,0,0,151,136,0.0009691977380815407,0.012388979820422337,0.0361661042413853,0.06928030345124983,0.1225541401744528,0.2334796881973881,0.3815046676024087,0.07377401856553709,0.011856734911253542,0.006971202565931775,0.00211588134343795,0.042568708017116826,0.06557796936402116,IV-B,0.3815046676024087,IV-B
X1189,3443,0,0,7,0,0,0,0,0,0,0,7,382,0,0,0,0,2,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,45,0,761,7,0,0,0,0,0,0,1,7,0,382,0,0,0,0,0,0,0,0,100,0,580,0,0,757,4,0,0,371,0,10,0,1,0,0.0024417805757149464,0.02910488836626934,0.046714291405662106,0.2560505862181107,0.3690639271410959,0.1826259595928818,0.36475666806634227,0.1377936441280064,0.016742760777377033,0.010108679921759353,0.005122640559154765,0.09290236759751554,0.15436973161398077,III-B,0.3690639271410959,III
X1356,2332,0,0,144,0,0,0,21,6,0,0,26,360,0,0,1,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,13,26,0,0,6,0,0,46,12,26,52,360,0,0,1153,0,0,0,0,0,0,0,309,0,0,13,0,216,0,3,0,91,0,16,50,0.00019509545388287318,0.0028361549299092802,0.01437544162493053,0.005666949570779947,0.022479009217352283,0.08064431953298574,0.11999329216552322,0.018667761597383457,0.004488881880997203,0.002538159400244182,0.0008186752984336117,0.010815811147791154,0.016125168389494914,IV-B,0.11999329216552322,IV-B
X1286,2200,0,0,34,0,0,0,30,2,0,0,2,226,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,1,0,10,0,170,8,0,0,2,0,0,92,1,2,3,226,0,0,1350,0,18,0,0,0,0,0,116,0,0,170,0,0,0,113,9,6,0,70,444,0.0006878090672941454,0.0074363591029765076,0.011074692805286803,0.05845304579920126,0.06694415829411896,0.04899521450809535,0.07407312218074354,0.02559417587405639,0.010708896846041132,0.004929888906853163,0.0031236864069396474,0.020230829199476753,0.03035082046825894,IV-B,0.07407312218074354,IV-B
X1310,2858,1,0,3,0,0,0,0,0,0,0,3,34,1,0,316,0,30,0,0,3,0,0,0,0,0,5,0,0,0,0,12,2,0,0,743,0,0,0,0,0,0,0,1,3,4,34,0,0,0,0,179,0,0,0,858,0,666,0,0,742,0,0,0,28,0,0,0,6,0,0.002602329449562776,0.02990842634037773,0.05056401808566888,0.2704528404950613,0.35964479788008014,0.15372579764352698,0.3374539531845647,0.10519218136015329,0.08244206542791432,0.013595699919545824,0.017437568475553167,0.09349048507184171,0.1464426797125215,III-B,0.35964479788008014,III
X1098,2695,1,1,27,0,0,0,0,8,0,0,27,593,0,0,8,0,5,5,0,0,0,0,0,0,0,89,0,0,0,0,0,73,10,0,722,95,2,0,8,0,0,44,0,27,0,593,0,0,801,0,0,1,0,0,0,0,112,0,0,722,0,487,0,38,0,2,0,66,38,0.002304033105583573,0.024377810058367266,0.026146995411510665,0.2567982640418218,0.2840655764403805,0.0814658763647264,0.11395377074513528,0.060749674207444294,0.009995630463061598,0.006376755010425836,0.0013594148844231282,0.06323667438913098,0.11055329203918146,III-B,0.2840655764403805,III
X1342,2421,1,0,1,0,0,0,1,0,0,0,0,328,0,0,21,0,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,62,470,0,0,0,0,0,10,0,0,0,328,0,0,3,0,0,0,0,0,0,0,1058,0,0,62,0,0,0,308,0,0,0,19,0,0.000718219530926741,0.010378419239173013,0.05144282192005996,0.0258194319332593,0.09104780222892606,0.3061007495739308,0.5857899984559335,0.06561732675441143,0.015177196268529668,0.009640652753569828,0.005321957451081672,0.04129766578440321,0.06148135254155613,IV-B,0.5857899984559335,IV-B
X1275,1705,0,0,52,0,0,0,4,34,0,0,11,415,0,0,78,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,41,0,147,4,0,0,34,0,0,30,0,11,18,415,0,0,429,0,0,0,0,0,0,0,262,0,0,147,0,11,0,336,10,0,0,20,34,0.001035328169084653,0.012249115330007375,0.026271906319709964,0.07927480949063131,0.11512756006712749,0.1226527541133745,0.19834288101047115,0.07268554278520468,0.01061307572156041,0.005836368341274637,0.007942251529753787,0.03832462229046788,0.05761076011451642,IV-B,0.19834288101047115,IV-B
X1229,2280,0,0,95,0,0,0,0,0,0,0,95,1680,0,0,0,0,46,0,0,0,0,0,0,0,0,31,0,6,0,0,1,0,0,0,249,0,0,0,0,0,0,1,1,95,17,1680,0,0,1,0,4,0,0,0,25,2,117,0,0,248,0,0,0,660,1,870,0,144,0,0.000652532604075363,0.005886229831512464,0.007507544244273173,0.04801444240526588,0.044066537451385585,0.0317012578443164,0.028328860691394453,0.022230421103119197,0.004395063916043025,0.0030182318030533154,0.0038975920596329415,0.012683750959548355,0.020150741296365734,III-A,0.04801444240526588,III
X1346,3035,1,0,90,0,0,0,46,6,0,1,0,465,0,0,37,0,10,0,0,0,0,0,0,0,0,126,0,0,0,0,1,0,5,1,23,147,1,0,6,0,0,97,0,0,15,465,0,0,1031,0,0,0,0,0,0,0,467,0,0,23,0,136,0,0,6,0,0,163,273,0.0002683166753706143,0.004221979219063324,0.020924219507100168,0.008405538096583792,0.03371743682281344,0.14504246326547077,0.2216886190100277,0.03621857331877761,0.006718300668842211,0.0038728527759381037,0.0017223691435981825,0.016899483294967623,0.023666409882652773,IV-B,0.2216886190100277,IV-B
X1348,1993,0,0,738,0,0,0,689,16,0,0,0,150,0,0,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,11,0,0,13,86,14,0,16,0,0,13,2,0,7,150,0,0,614,0,0,0,0,0,0,0,231,0,0,12,0,55,0,0,0,0,0,25,139,0.00017183184340821772,0.0024209399523965314,0.011756429448253634,0.005612939533618828,0.019399298907239286,0.06361916224361541,0.09729977274315499,0.013576278236381354,0.0037184045043625463,0.0022693231544774267,0.0006649294510840327,0.008965377844583936,0.013199739264869599,IV-B,0.09729977274315499,IV-B
X1350,2845,0,0,5,0,2,0,0,57,0,0,0,281,0,0,74,0,1,6,0,0,0,0,0,2,0,19,0,0,0,0,0,0,25,0,375,143,0,0,57,0,0,280,7,0,50,281,0,0,944,0,0,0,0,0,0,0,222,0,0,375,0,13,0,51,16,26,13,160,141,0.0013980103847297926,0.016378043849276495,0.024512814933417032,0.1346942710895867,0.17883897899779802,0.11180160606040522,0.17764008062637207,0.07194939182854264,0.009178056223047822,0.005638434106190444,0.0025103622303997777,0.048902196556620654,0.07855600023205185,III-B,0.17883897899779802,III
X1248,1992,3,1,3,0,2,0,0,153,0,0,1,708,0,0,21,0,0,0,0,303,0,0,0,2,0,64,0,0,0,0,0,0,2,0,0,31,0,0,153,0,0,130,11,1,0,708,0,0,259,0,0,1,0,0,0,0,71,0,0,0,0,2,0,321,44,91,7,243,12,0.00016261070569607933,0.003646327015441555,0.011673675812158245,0.0005535217615757627,0.006633959157685602,0.05317834248171787,0.04747538143257004,0.045529616616984715,0.00613003026086508,0.002813649183357413,0.14786166623625221,0.009448892413932992,0.00602800423723392,IV-C3,0.14786166623625221,IV-C
X1092,2021,0,0,0,0,0,0,0,1,0,0,0,391,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,150,0,0,1,0,0,23,0,0,0,391,0,0,1,0,0,0,0,0,0,0,408,0,0,18,0,377,0,0,0,0,0,14,0,0.0003177181640668527,0.0050397239709126015,0.027720293966937284,0.010506350078997587,0.046044422203762224,0.21741485487361287,0.33485882085678276,0.038021953381090816,0.007874803316522093,0.0049832862003453765,0.0009601055408678426,0.022561091564372877,0.03290313795079731,IV-B,0.33485882085678276,IV-B
X1285,3832,2,0,577,0,0,0,577,6,0,0,0,268,0,0,31,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,18,0,1091,343,0,0,6,0,0,30,4,0,3,268,0,0,263,0,0,0,0,0,0,0,746,0,0,1090,0,80,0,3,17,0,0,125,129,0.002785756097149581,0.03163458987457816,0.04885145759159679,0.3115740998060163,0.40726403647135745,0.17776131882329782,0.3336427983524673,0.09471515786136919,0.016314347816935196,0.010542834493560855,0.0017031355147127322,0.09273847470884201,0.16052867654643982,III-B,0.40726403647135745,III
X1299,2685,22,22,1,0,0,0,0,2,0,0,0,801,0,0,2,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,15,92,0,0,2,0,0,24,4,0,34,801,0,0,486,0,0,22,0,0,0,0,400,0,0,15,0,0,0,8,42,34,0,715,84,0.0002821345665225793,0.004276235108375255,0.020853373169770893,0.006052576667672118,0.026632974795091743,0.11681645473200557,0.16050014436758728,0.04446311150399112,0.00625464888104118,0.003187510712106873,0.0015350324343667665,0.014293049665683516,0.019740320155059714,IV-B,0.16050014436758728,IV-B
X1328,1846,0,0,11,0,0,0,0,0,0,0,0,266,0,0,8,0,2,1,0,0,0,0,0,0,0,113,0,0,0,0,0,0,4,0,22,278,0,0,0,0,0,10,6,0,0,266,0,0,53,0,0,0,0,0,0,0,855,0,0,22,0,0,0,0,12,0,0,119,0,0.0005897991405891746,0.009160698271377016,0.05363600664230206,0.01428080989649994,0.07907453453416474,0.3135814326256797,0.6127822984539771,0.05337702486256087,0.015066616780842602,0.00909847064213438,0.002176755015924068,0.03783528931897139,0.057598046582100736,IV-B,0.6127822984539771,IV-B
X1336,2983,0,0,25,0,0,0,2,0,0,0,0,585,0,0,6,0,9,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,133,168,11,0,0,0,0,4,6,0,3,585,0,0,1366,0,0,0,0,0,0,0,434,0,0,133,0,205,0,0,0,0,0,34,430,0.0005320483099418232,0.006519580702803896,0.01866466786158336,0.037460416484607094,0.05988327187931524,0.11089424339868989,0.16144841928242337,0.025602618334239283,0.0061702359252898496,0.003959526716883856,0.001038621964457209,0.020887284157992077,0.03223726432422556,IV-B,0.16144841928242337,IV-B
X1139,2543,0,0,114,0,0,0,61,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2,23,1,0,0,0,0,22,2,0,46,199,0,0,1905,0,0,0,0,0,0,0,41,0,0,2,0,156,0,2,5,0,0,36,179,2.7724756609541242e-05,0.00044180941929048643,0.0015830706932504774,0.0006720156635282334,0.0025401525488532944,0.016057994330294804,0.017341556274900003,0.003856908579489409,0.0006870311264219426,0.0004198092327036914,0.00023647913485641455,0.001395596798037688,0.0016099603899486308,IV-B,0.017341556274900003,IV-B
X1173,1755,1,1,10,0,0,0,0,0,0,0,9,253,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,239,329,0,0,0,0,0,9,0,9,0,253,0,0,249,0,0,0,0,0,0,0,127,0,0,239,0,252,0,0,0,0,0,0,233,0.0014282321888001311,0.01684939485608636,0.02366170220498165,0.14182577144020975,0.19084376404838962,0.1706990354425289,0.2178950997230826,0.06743837249968844,0.008711096724362665,0.006397925995606561,0.0010895206232035925,0.05093489232126776,0.08187773910303404,IV-B,0.2178950997230826,IV-B
X1157,2078,0,0,110,0,0,0,110,0,0,0,0,296,0,0,1,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,65,568,0,0,0,0,0,23,0,0,0,296,0,0,448,0,0,0,0,0,0,0,262,5,0,60,0,253,0,0,6,0,0,31,448,0.002417545441645867,0.008077445925220687,0.017823365338601217,0.026626501321791746,0.052530776051007,0.18136838867433686,0.22544861236265215,0.03383797446866651,0.006320616123924041,0.004960212714557007,0.0012802635929476914,0.01983397803752259,0.02829308057126133,IV-B,0.22544861236265215,IV-B
X1260,2529,0,0,3,0,0,0,0,0,0,0,3,896,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,9,0,0,30,125,4,0,0,0,0,23,0,3,47,896,0,0,969,0,0,0,0,0,0,0,40,0,0,30,0,459,0,0,13,18,0,400,79,0.00015961517935263045,0.001959468854438748,0.004698144115888306,0.008723668579980696,0.011904963226994449,0.04905651783162871,0.035059274812351215,0.018006303664645753,0.0017687543297099455,0.000864082011989156,0.0006304650553348587,0.0046675944609937325,0.006241024184299086,IV-A,0.04905651783162871,IV-A
X1358,1337,0,0,142,0,0,0,114,1,0,0,12,199,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,55,0,0,41,135,3,0,1,0,0,22,1,12,25,199,0,0,652,0,0,0,0,0,0,0,23,0,0,41,0,86,0,34,1,34,0,33,462,0.0002948102647141687,0.0034720603587485633,0.004781635675369306,0.022886344464761486,0.0280737442164064,0.061894690625922975,0.06811727323383654,0.018482176446785934,0.0028856161787626806,0.0021080195216960527,0.0014733684969346049,0.009451220441703522,0.012392070437392141,IV-B,0.06811727323383654,IV-B
X1303,1317,2,2,85,0,0,0,84,0,0,0,1,488,0,0,6,0,1,0,0,0,0,0,0,0,0,53,0,0,0,0,7,0,0,0,0,122,37,5,0,0,0,0,9,1,16,488,0,0,0,0,0,2,0,0,0,0,386,0,0,0,0,0,0,0,48,54,0,381,0,0.0003520255688420202,0.005332654550882789,0.0300643918346273,0.0025498559297419117,0.03383801523870232,0.15104826462008747,0.22492283142421765,0.04152155231451949,0.008830429674637102,0.004721897580239935,0.0019025972567482668,0.018281225567401672,0.026732271157278366,IV-B,0.22492283142421765,IV-B
X1101,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,476,2,1817,145,0,0,0,0,0,0,0,0,0.08510423377493852,0.10568880146922016,0.02468523331456143,0.3902468907692539,0.3218190939911124,0.02499070002465028,0.053239260149052066,0.03802499491135616,0.010010347627906252,0.009759012265430682,0.0008808470759567423,0.057967211947826405,0.13282981930466742,III-A,0.3902468907692539,III
X1109,1747,0,0,368,0,0,0,368,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,2,54,0,0,0,0,0,30,0,0,0,60,0,0,1059,0,0,0,0,0,0,0,98,0,0,2,0,0,0,7,2,18,0,33,119,7.008632636997581e-05,0.0010647282647626118,0.005251362559635623,0.001314523311410603,0.007415459551776806,0.0292433461757376,0.043230794954293564,0.007338169537880842,0.0018235835516366666,0.0011043881455105465,0.00045380611397121795,0.0038414276344192707,0.005240523819823595,IV-B,0.043230794954293564,IV-B
X1114,1526,0,0,660,0,0,0,656,0,0,0,0,14,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,312,306,0,0,0,0,0,15,0,0,0,14,0,0,34,0,0,0,0,0,0,0,32,0,0,311,0,7,0,0,0,0,0,1,28,0.0015815807854619051,0.015879057842034937,0.01572522786006681,0.16306644575855275,0.16781017090707223,0.048678808403405105,0.065453838224347,0.03206555604099623,0.006171402755335686,0.004460494136684893,0.0009470737993169817,0.03827818589648182,0.06723911970460841,III-B,0.16781017090707223,III
X1270,1390,0,0,294,0,0,0,293,0,0,0,0,247,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,32,379,0,0,0,0,0,5,0,0,14,247,0,0,136,0,0,0,0,0,0,0,49,0,0,32,0,230,0,0,4,0,0,12,116,0.0002708622384116442,0.0033858536475393055,0.006536925637933047,0.019967440386618414,0.030098733585045584,0.10492262874567253,0.08934335742325139,0.020658889749179926,0.002778101135044214,0.0025123322259340765,0.000702042862840203,0.009698716567745007,0.014063710566299079,IV-A,0.10492262874567253,IV-A
X1304,2013,0,0,1452,0,0,0,1452,3,0,0,0,249,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,207,0,0,3,0,0,3,0,0,4,249,0,0,57,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,26,0.0002600311939805483,0.00042771878294614054,0.0003209954224152741,0.0005538804641174359,0.0011505209967651202,0.010505326004664223,0.005590359257741987,0.002394195832441605,0.0002841930760718506,0.00025960402284356144,0.00011757836037879928,0.0003433250109989622,0.0004279784963955754,IV-A,0.010505326004664223,IV-A
X1230,1416,2,2,203,0,0,0,197,0,0,0,2,308,0,0,2,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,75,57,28,0,0,0,0,2,0,2,67,308,0,0,446,0,0,2,0,0,0,0,115,1,0,74,0,194,0,0,2,0,0,30,206,0.0011323970766666928,0.007355788686414143,0.013988226785453098,0.04537447412978244,0.06307822436596403,0.0982131634523451,0.12413277635590425,0.029145132903844947,0.005090694707370415,0.0032771776956347074,0.0009280690859046927,0.02015121100397076,0.031073733039200156,IV-B,0.12413277635590425,IV-B
X1192,1513,0,0,215,0,0,0,215,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,788,466,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,0,0,788,0,3,0,0,0,0,0,0,0,0.0035361360506096008,0.03437549428071381,0.0314381370727935,0.45955713886555266,0.4301422428857672,0.06829943965369942,0.10265739105117774,0.056262109459954,0.011951247718732346,0.008588466262007812,0.0007939175861323202,0.08033335086905045,0.14954362435199503,III-A,0.45955713886555266,III
X1182,1218,0,0,296,0,0,0,279,0,0,0,0,127,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,43,135,0,0,0,0,0,2,1,0,23,127,0,0,445,0,0,0,0,0,0,0,19,0,0,43,0,64,0,0,0,0,0,9,30,0.00034640429044916133,0.003864904362597552,0.005058409572008481,0.029973139628386075,0.03651518175143179,0.04500633510872311,0.04100737668344414,0.015654213217000817,0.0020301006549585093,0.0015903120726310645,0.00036340205959657494,0.010238978130309067,0.016407339163186842,IV-A,0.04500633510872311,IV-A
X1133,954,0,0,234,0,0,0,212,1,0,0,1,181,0,0,2,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,16,30,0,0,1,0,0,20,0,1,6,181,0,0,148,0,0,0,0,0,0,0,145,0,0,16,0,85,0,0,2,14,0,80,42,0.00034676604176317363,0.004850757535022684,0.020627039613362975,0.0160027578812515,0.040155041642835544,0.1252762299017923,0.18669963200758044,0.034931770660873475,0.006357931622169541,0.0036260866700379216,0.0011165838517847504,0.017637652314779647,0.02586604794184515,IV-B,0.18669963200758044,IV-B
X1184,1126,29,1,480,0,0,0,461,1,0,0,6,319,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,98,10,0,1,0,0,4,0,6,28,319,0,0,103,0,0,1,0,0,0,0,17,0,0,0,0,25,0,3,25,0,0,40,40,4.069939741491406e-05,0.0005811981379550473,0.001944875418383473,0.0002274134286767576,0.002635078340736276,0.03437300192448443,0.02210848272487986,0.007943509240966927,0.0008970578361682644,0.000612571520808942,0.00037662261468248407,0.0015307234080386275,0.0017459010484267635,IV-A,0.03437300192448443,IV-A
X1202,1120,0,0,523,0,0,0,516,1,0,0,0,223,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51,1,0,12,60,0,0,1,0,0,16,0,0,46,223,0,0,151,0,0,0,0,0,0,0,3,0,0,12,0,25,0,0,0,0,0,4,8,9.911975130521686e-05,0.001015319994795757,0.001153970249585852,0.007297535061130809,0.008063838407673935,0.02059629029526295,0.010957451833770237,0.006108379984148797,0.000681261553658997,0.000438441944521499,0.00018434543083402317,0.0022872155824743296,0.003626230763120837,IV-A,0.02059629029526295,IV-A
X1171,1352,0,0,367,0,0,0,278,1,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,97,1,0,1,0,0,7,1,0,11,180,0,0,338,0,0,0,0,0,1,0,195,1,0,1,0,54,0,1,1,0,0,2,6,0.0007784637430498947,0.003394803652450158,0.016611553524365632,0.0020766247986137134,0.02257408129654378,0.10788802972490737,0.1588910520978664,0.018821083726593035,0.004789035079622323,0.0030988252605238433,0.0006193401387875041,0.01182285086920422,0.017396670141342524,IV-B,0.1588910520978664,IV-B
