sampleID,read_count,d_Eukaryota,p_Proteobacteria,c_Clostridia,o_Micrococcales,f_Carnobacteriaceae,f_Corynebacteriaceae,f_Enterobacteriaceae,f_Lachnospiraceae,f_Mycoplasmataceae,f_Neisseriaceae,f_Pasteurellaceae,f_Peptostreptococcaceae,f_Prevotellaceae,g_Acinetobacter,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Alistipes,g_Alloprevotella,g_Anaerococcus,g_Anaeroglobus,g_Arcanobacterium,g_Bacteroides,g_Bulleidia,g_Campylobacter,g_Citrobacter,g_Corynebacterium,g_Cupriavidus,g_Delftia,g_Dialister,g_Enterobacter,g_Enterococcus,g_Ezakiella,g_Facklamia,g_Finegoldia,g_Fusobacterium,g_Gallicola,g_Gemella,g_Granulicatella,g_Haemophilus,g_Howardella,g_Jonquetella,g_Klebsiella,g_Kluyvera,g_Kocuria,g_Lachnoclostridium,g_Lactobacillus,g_Lactococcus,g_Lawsonella,g_Megasphaera,g_Micrococcus,g_Mobiluncus,g_Mogibacterium,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Parvimonas,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Phascolarctobacterium,g_Porphyromonas,g_Prevotella,g_Propionimicrobium,g_Proteus,g_Ralstonia,g_Rothia,g_Sneathia,g_Solobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Sutterella,g_Ureaplasma,g_Varibaculum,g_Variovorax,g_Veillonella,Atopobium_deltae,Atopobium_minutum,Atopobium_vaginae,Gardnerella_vaginalis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_disiens,Prevotella_timonensis,Sneathia_amnii,Sneathia_sanguinegens,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
SRR2915648,5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4885,0,0,0,0,0,0,0,0,0,0.003830332449009237,0.03035549704189422,0.02521431444883693,0.42845690721246465,0.32486431954403533,0.025875492816730846,0.05413823614992845,0.03447852587211758,0.009640269825831254,0.006415258696253374,0.0005550835653710092,0.06038741527910952,0.1157123902876515,III-A,0.42845690721246465,III
SRR2915649,5677,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,4329,0,0,0,0,0,0,0,0,0,153,0,0,0,0,703,0,4,0,0,0,0,40,0,0,0.0012310145088354695,0.011917449117541586,0.00949318161543332,0.08660481722119209,0.08666467164254443,0.015376781098812315,0.025643311744601948,0.02726019941662843,0.013522826465688661,0.04436835293871964,0.03238719829677444,0.8007851573978656,0.03553943945328921,IV-C4,0.8007851573978656,IV-C
SRR2915650,3351,0,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779,108,0,0,0,0,0,0,0,0,0.004014011844927454,0.03401296562584895,0.028527103313324597,0.49992628396489364,0.3851055852464586,0.029964465469959758,0.0629643511623259,0.04047893650580505,0.010952308309100081,0.007638379589103769,0.0006174398068289909,0.06986690109572266,0.1458601672243489,III-A,0.49992628396489364,III
SRR2915652,4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0.0008035709516169766,0.009074100511563068,0.006651239658619152,0.05181731752318508,0.05567900185944562,0.007106765823590935,0.013927443266111504,0.0346745870359254,0.01152758945848568,0.554459753698596,0.026573888871060047,0.5692801741300579,0.02331161315120127,IV-C4,0.5692801741300579,IV-C
SRR2915653,6746,0,0,339,0,0,15,0,0,0,0,0,0,163,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,453,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,3228,0,245,0,0,0,0,0,0,0,2014,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0.00090444655714578,0.010296978391437393,0.010888725807968328,0.05746520527361824,0.07000201018612612,0.049624030657234156,0.1044285014531557,0.03671748156725723,0.044455354076893674,0.03336700625326183,0.03440047058307406,0.7080646941125005,0.031395931839325784,IV-C4,0.7080646941125005,IV-C
SRR2915654,4491,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,2,0,0,0,4401,0,0,0,0,0,0,0,0,0,0.0037192902593102114,0.031256866647673597,0.026746527936591602,0.479594537207472,0.3506127456624724,0.027088794963059906,0.05672646887189779,0.03579319194872242,0.010268051548913006,0.00682096594915833,0.0005504395335019783,0.06379681054089423,0.1229899935241813,III-A,0.479594537207472,III
SRR2915655,6452,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4972,0,0,808,0,0,0,0,0,0,0,0,0,0.418447828051971,0.3688021873683776,0.006246882865707788,0.05023890783320947,0.09620991857571161,0.004652510267796792,0.013117321433103887,0.024515873611192802,0.005010220377192779,0.015069280396495403,0.0014462508019699703,0.012494659674469917,0.031263146892476126,I-A,0.418447828051971,I
SRR2915656,3737,0,2067,640,0,0,37,0,28,3,0,0,79,98,0,32,0,0,0,0,61,0,0,0,0,0,0,37,0,3,14,0,0,0,0,0,13,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,37,30,88,79,0,20,98,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,525,0,3.48680518229582e-05,0.0004195517778807631,0.0007916587566484101,8.283689385941768e-05,0.0006245025700664431,0.005574422668436276,0.005149795742624557,0.008457153094750798,0.0008359352182827181,0.00016903417650183082,0.0006627381485630389,0.000584414529714481,0.0005805038308215803,IV-C0,0.008457153094750798,IV-C
SRR2915657,6499,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,0,0,0,0.0037338543462266285,0.03090013534567335,0.02621594615453378,0.46588188606923253,0.3422857692959602,0.026584389994533723,0.055645240369306175,0.035172342053473936,0.01006659427265401,0.006825507036234729,0.0005432335560709381,0.0626150244923562,0.12056891664453306,III-A,0.46588188606923253,III
SRR2915658,4823,0,0,106,0,5,0,0,3,213,0,0,0,1415,0,0,0,411,0,0,12,0,206,0,14,0,0,0,0,0,13,0,0,0,0,19,0,0,741,5,0,3,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,213,0,0,14,0,19,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,0,0,0,0,0,0,728,0,0,0.0026486490785815804,0.02674009655998795,0.02568926439484918,0.29579717906735914,0.3066102269704521,0.05847411810526815,0.08319424054038843,0.06456074382872615,0.013762378858403871,0.006194760865895782,0.003593015589669835,0.06603219778395965,0.11528115315106748,III-B,0.3066102269704521,III
SRR2915659,8571,0,0,7,0,0,12,0,0,76,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8174,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,74,0,0,0,0,0,4,0,0,0,0,8161,0,0,0,0,0,0,0,0,0,0.003752765899537659,0.03174450562029763,0.027173896107711166,0.4866296707318795,0.35899327594602787,0.027801875651335312,0.05843548080988377,0.036833552223928166,0.010581345347518726,0.006954250401541143,0.0008957396099583852,0.06541092778236,0.12553689628530268,III-A,0.4866296707318795,III
SRR2915660,4683,0,30,0,0,0,0,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,0,0,0,0,0,0,0,0,0,0,20,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0.0001492386700031211,0.002756776987606202,0.0016863991529698817,0.010501785084020396,0.00970732883097072,0.0014681477381946965,0.0022877682214014236,0.015985767351208473,0.005303878202117001,0.8647456170659888,0.0035188126961580466,0.020984179844639583,0.004081106333098729,IV-C2,0.8647456170659888,IV-C
SRR2915661,3817,0,3,513,0,0,0,3,0,324,0,0,0,404,0,213,0,0,0,0,39,0,0,0,0,140,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,320,0,0,66,70,194,0,0,4,404,0,0,0,0,1988,0,0,0,0,21,0,4,0,0,14,0,0,20,0,0,0,0,34,0,0,30,0,0,6,0,560,0,0.00013421539861704603,0.0015636551864608278,0.0018766650450982047,0.0070597163816668316,0.008508094819489732,0.01279317439355895,0.009564983210561229,0.017142373626557617,0.005992097544224162,0.0007705447391912867,0.002009425027802003,0.003417544067995722,0.004214958198597297,IV-C0,0.017142373626557617,IV-C
SRR2915662,7497,0,0,24,0,0,0,0,0,0,0,0,0,1671,0,0,0,30,0,0,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,776,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1671,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,0,0,0,222,0,0,443,0,0,0,0,0,133,0.0003287993781386182,0.004312057843732999,0.006583546077878129,0.02449036990019272,0.03284980200447115,0.08773241869493098,0.13195311694959194,0.02154212563329256,0.00251163728788316,0.0038983384962408022,0.0021336633157786286,0.013538272823044586,0.01716145569446466,IV-B,0.13195311694959194,IV-B
SRR2915663,4764,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,0,0.003248706629697596,0.033690925730827895,0.03357536283490584,0.3737835620546977,0.3579294409579864,0.03193784171128684,0.07019030655473467,0.09252338897247431,0.4764797884295546,0.02844287091851128,0.0672227215104974,0.10902332299084,0.12508145115132305,IV-C1,0.4764797884295546,IV-C
SRR2915664,6239,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,7,0,41,0,0,83,0,0,0,0,0,0,0,5840,0,0,0,0,0,0,0,0,0,0.003773020313916656,0.03203012481584272,0.027433871994612277,0.490527367631715,0.36378772241741164,0.02815076903528509,0.059174836251942954,0.03747273322707657,0.01101358504854992,0.007017814451832157,0.0008598382654827945,0.06601050159079258,0.12700864135642995,III-A,0.490527367631715,III
