"sampleID","read_count","d_NA","p_Proteobacteria","c_Clostridia","o_Clostridiales","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","f_Ruminococcaceae","g_Acidaminococcus","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Collinsella","g_Corynebacterium","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gallicola","g_Gemella","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Helcococcus","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lactobacillus","g_Lawsonella","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Oligella","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pyramidobacter","g_Ralstonia","g_Romboutsia","g_Roseburia","g_Rothia","g_Sneathia","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Atopobium_vaginae","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_colorans","Prevotella_corporis","Prevotella_disiens","Prevotella_timonensis","Sneathia_amnii","Sneathia_sanguinegens"
"SRR904696",3244,0,0,960,0,0,0,4,0,5,0,0,0,22,54,0,0,0,0,7,0,0,107,0,0,0,0,0,0,0,0,0,0,4,0,40,0,0,0,14,0,0,210,0,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,19,0,3,0,2,0,0,0,0,0,0,0,0,44,0,141,22,0,9,54,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,48,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"SRR904697",4091,0,0,156,0,0,0,8,0,4,0,0,0,4,27,2,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,17,0,23,0,16,0,27,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,90,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"SRR904698",4385,0,0,371,0,0,0,20,0,8,0,0,0,27,83,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,55,0,0,0,14,0,0,0,0,0,0,0,0,0,20,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,18,0,59,27,0,0,83,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,138,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"SRR904699",4516,0,0,522,0,2,0,0,0,124,0,0,0,5,168,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,22,0,0,0,0,0,0,0,0,0,100,0,0,395,2,5,0,0,0,0,0,0,0,0,0,0,54,0,57,5,0,0,168,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
"SRR904700",3804,0,8,234,0,3,0,0,0,84,0,0,0,2,110,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,125,0,0,234,3,3,0,0,0,0,0,0,0,0,0,0,25,0,42,2,0,0,110,0,8,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
"SRR904701",3455,0,0,491,0,0,0,0,0,266,0,0,0,15,139,0,0,0,0,12,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,31,0,0,0,9,0,0,0,0,0,0,0,0,0,53,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,8,3,65,15,0,0,139,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
"SRR904702",2905,0,0,637,0,0,0,13,0,8,0,0,0,7,21,0,0,0,0,52,0,0,88,0,0,0,0,0,0,0,3,0,0,13,0,20,0,0,4,4,10,0,288,0,0,0,11,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,6,0,115,7,0,5,21,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"SRR904704",2551,0,69,296,0,9,0,70,0,174,8,0,0,2,82,0,0,0,0,133,0,0,43,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,12,0,0,0,33,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,280,9,0,0,0,0,8,0,0,0,0,0,0,7,0,17,2,0,0,82,0,0,0,0,0,0,0,0,0,38,272,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"SRR904705",3823,0,0,322,0,0,0,4,0,219,9,0,0,0,184,0,0,0,0,134,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,39,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,19,0,0,528,0,0,0,0,0,6,0,0,0,0,0,0,11,0,32,0,0,0,184,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,3,0,0,0,0,39,0,0,0,0,19,0,0,0,0,0,0,0,0,22,0,0
"SRR904706",3010,0,50,164,0,0,0,51,0,34,7,0,0,0,208,0,0,0,0,144,0,0,65,0,0,0,0,0,0,0,0,0,0,51,0,37,0,0,0,0,0,0,6,0,0,0,38,0,0,0,0,0,0,0,0,0,10,0,0,626,0,0,0,0,0,7,0,0,0,0,0,0,12,0,36,0,0,0,208,0,0,0,0,0,0,0,17,0,50,181,0,0,0,0,0,0,0,0,0,26,0,0,0,0,10,0,0,0,0,0,0,0,0,80,0,0
"SRR904707",3147,0,0,607,0,0,0,8,0,314,15,0,0,0,275,0,0,0,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,36,0,0,0,0,0,0,8,0,0,0,30,0,0,0,0,0,0,0,0,0,19,0,0,412,0,0,0,0,0,15,0,0,0,0,0,0,38,0,61,0,0,0,275,0,0,0,0,0,0,0,87,0,0,6,0,0,0,0,0,0,0,0,0,30,0,0,0,0,19,0,0,0,0,0,0,0,0,106,0,0
"SRR904708",2797,0,0,768,0,0,0,0,0,167,0,0,0,0,42,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,25,0,0,76,0,5,0,0,0,0,0,0,0,0,0,0,88,0,175,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"SRR904709",3923,0,0,576,0,0,0,0,0,207,0,0,0,0,117,0,0,0,0,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,39,0,137,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
"SRR904710",3417,0,0,778,0,0,0,8,0,332,0,0,0,0,205,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,2,0,0,8,0,34,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,2,0,0,0,0,154,0,0,245,0,0,0,6,0,0,0,0,0,0,0,0,58,0,76,0,0,0,205,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0
"SRR904711",4017,0,0,550,0,0,0,89,0,108,0,0,0,0,127,0,0,0,0,11,0,0,77,0,0,0,0,0,0,0,0,0,0,89,0,38,0,0,0,0,3,0,67,0,0,0,5,0,0,0,0,0,0,0,0,0,171,0,0,310,0,0,0,14,0,0,0,0,0,0,0,0,51,0,54,0,0,0,127,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
"SRR904712",3827,0,0,682,0,0,0,0,0,8,0,0,0,50,11,0,0,0,0,4,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,135,0,198,50,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"SRR904713",4263,0,0,1365,0,0,0,6,0,68,0,0,0,169,57,0,0,0,0,4,0,0,107,0,0,0,0,2,0,0,0,0,0,6,0,11,0,0,0,0,4,0,31,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,113,0,4,0,26,0,0,0,0,0,0,0,0,267,0,350,169,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
"SRR904714",3444,0,0,749,0,0,0,0,0,52,0,0,0,120,49,0,0,0,0,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,0,27,0,0,45,0,0,0,43,0,0,0,0,0,0,0,0,190,0,113,120,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,387,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"SRR904715",3929,0,0,1020,0,0,0,7,0,144,0,0,0,90,130,0,0,0,0,7,0,0,93,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,6,0,12,0,0,0,9,0,0,0,0,2,0,0,0,0,36,0,0,43,0,12,0,99,0,0,0,0,0,0,0,0,223,0,204,90,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
"SRR904716",3612,0,0,510,0,0,0,0,0,69,0,0,0,6,48,0,0,0,0,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,21,0,0,50,0,4,0,43,0,0,0,0,0,0,0,0,112,0,95,6,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"SRR904717",2251,0,0,629,0,0,0,0,0,64,0,0,0,5,77,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,11,0,0,20,0,6,0,46,0,0,0,0,0,0,0,0,89,0,157,5,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"SRR904718",5421,0,0,65,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3531,0,0,79,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,3499,0,0,0,0,0,0,0,0,0,0,0
"SRR904719",7000,0,0,45,0,0,0,27,0,24,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5885,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,5830,0,0,0,0,0,0,0,0,0,0,0
"SRR904720",388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0
"SRR904721",7522,0,0,101,0,0,0,0,0,34,0,0,0,0,9,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3839,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,3815,0,0,0,0,0,0,0,0,0,0,0
"SRR904722",5320,0,0,213,0,0,0,0,0,141,0,0,0,0,25,0,0,0,0,92,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,1685,0,0,0,0,0,0,0,0,0,0,0
"SRR904723",5650,0,0,43,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3336,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,3320,0,0,0,0,0,0,0,0,0,0,0
"SRR904724",4947,0,0,74,0,0,0,3,0,10,5,0,0,0,44,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1462,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,144,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0
"SRR904725",4540,0,0,220,0,0,0,0,0,40,0,0,0,0,74,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,514,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0
"SRR904726",3578,0,0,823,0,0,0,6,0,26,0,0,0,18,68,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,0,0,0,0,0,0,48,0,0,0,72,0,0,0,0,0,0,0,0,0,78,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,259,0,191,18,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
"SRR904727",2073,0,0,524,0,0,0,0,0,10,0,0,0,0,24,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,71,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,149,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
"SRR904728",3228,0,0,670,0,0,0,0,0,78,0,0,0,0,92,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,46,0,7,0,0,0,0,0,0,0,0,0,0,126,0,87,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904729",3289,0,0,510,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,162,0,74,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904730",3960,0,0,635,0,0,0,0,0,5,0,0,0,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,302,0,95,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"SRR904731",3581,0,0,451,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,156,0,64,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904732",5268,0,0,724,0,0,0,0,0,12,0,0,0,0,65,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,234,0,129,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"SRR904733",1012,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904734",3917,0,0,797,0,0,0,0,0,21,0,0,0,0,91,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,221,0,159,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904735",2266,0,0,769,0,0,0,0,0,246,0,0,0,0,218,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,5,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,96,0,68,0,0,0,218,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"SRR904736",2786,0,0,790,0,0,0,0,0,9,0,0,0,0,179,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,0,0,0,0,0,0,0,0,0,126,0,163,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904737",2892,0,0,775,0,0,0,0,0,8,0,0,0,0,23,0,0,0,0,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,89,0,0,0,0,0,0,0,0,0,15,0,0,29,0,5,0,0,0,0,0,0,0,0,0,0,155,0,304,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"SRR904738",3903,0,0,629,0,0,0,12,0,83,0,0,0,23,107,0,0,0,0,36,0,0,162,0,0,0,0,0,0,0,0,0,0,12,0,23,0,0,0,0,3,0,35,0,0,0,13,0,0,0,0,5,0,0,0,0,114,0,0,388,0,0,0,9,0,0,0,0,0,0,0,0,77,0,212,23,0,0,107,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,162,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
"SRR904739",3405,0,0,531,0,0,0,0,0,29,0,0,0,42,53,0,0,0,0,13,0,0,143,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,35,0,0,0,15,0,0,0,0,0,0,0,0,0,22,0,0,145,0,4,0,18,0,0,0,0,0,0,0,0,49,0,130,42,0,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,185,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"SRR904759",4348,0,0,513,0,0,0,21,0,44,0,0,0,23,22,0,0,0,0,2,0,0,108,0,0,0,0,0,0,0,0,0,0,21,0,41,0,0,0,0,7,0,33,0,0,0,4,0,0,0,0,3,0,0,0,0,13,0,0,36,0,0,0,35,0,0,0,0,0,0,0,0,120,0,108,23,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"SRR904760",3520,0,0,822,0,0,0,8,0,98,0,0,0,98,11,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,19,0,4,0,93,0,0,0,0,0,0,0,0,245,0,197,98,0,4,11,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,311,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"SRR904761",5794,0,0,755,0,0,0,0,0,78,0,0,0,74,7,0,0,0,0,5,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,0,15,0,6,0,78,0,0,0,0,0,0,0,0,199,0,141,74,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,289,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"SRR904762",3629,0,0,1253,0,0,0,3,0,43,0,0,0,193,10,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,15,0,16,0,35,0,0,0,0,0,0,0,0,473,5,311,193,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,479,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0
"SRR904763",3325,0,0,960,0,0,0,0,0,138,0,0,0,62,14,0,0,0,0,7,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,134,0,0,0,0,0,0,0,0,312,0,230,62,0,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904764",3799,0,0,733,0,0,0,0,0,113,0,0,0,20,32,0,0,0,0,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,96,0,0,0,0,0,0,0,0,136,0,189,20,0,0,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904765",3106,0,0,623,0,0,0,2,0,39,0,0,0,2,45,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,11,0,16,0,39,0,0,0,0,0,0,0,0,146,0,260,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"SRR904766",4239,0,0,699,0,0,0,2,0,270,0,0,0,0,106,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,232,0,4,0,19,0,0,0,0,0,0,0,0,72,0,81,0,0,0,106,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR904767",3272,0,0,655,0,0,0,0,0,292,0,0,0,0,246,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,206,0,0,0,20,0,0,0,0,0,0,0,0,45,0,40,0,0,0,246,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"SRR904768",4548,0,0,823,0,0,0,0,0,238,0,0,0,0,134,0,0,0,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,14,0,0,334,0,0,0,23,0,0,0,0,0,0,0,0,47,0,79,0,0,0,134,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,315,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
