"sampleID","read_count","p_Proteobacteria","c_Betaproteobacteria","c_Clostridia","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","g_Acidaminococcus","g_Acinetobacter","g_Actinobacillus","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Alistipes","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacillus","g_Bacteroides","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Citrobacter","g_Collinsella","g_Corynebacterium","g_Cupriavidus","g_Dermabacter","g_Dialister","g_Dorea","g_Enterobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gemella","g_Granulicatella","g_Haemophilus","g_Helcobacillus","g_Helcococcus","g_Helicobacter","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lachnospira","g_Lactobacillus","g_Lactococcus","g_Leptotrichia","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Pasteurella","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Propionimicrobium","g_Proteus","g_Pseudarthrobacter","g_Pyramidobacter","g_Rhizobium","g_Romboutsia","g_Roseburia","g_Rothia","g_Serratia","g_Slackia","g_Sneathia","g_Solobacterium","g_Sphingomonas","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Veillonella","Atopobium_deltae","Atopobium_minutum","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Lactobacillus_jensenii","Prevotella_amnii","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccalis","Prevotella_copri","Prevotella_corporis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_melaninogenica","Prevotella_nanceiensis","Prevotella_oris","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","Shuttleworthia_satelles","Sneathia_sanguinegens"
"SRR062752",1496,3,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,352,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063051",2222,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,680,2,1532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SRR062789",2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1343,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063057",877,7,0,5,2,0,37,0,2,25,0,0,1,118,0,0,0,0,0,0,4,0,0,0,53,0,0,0,0,5,0,0,0,0,0,0,0,37,0,0,3,0,0,0,2,10,0,99,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,2,2,0,0,83,1,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,1,0,0,0,0,0,12,0,0,0
"SRR062745",1202,9,4,38,0,0,0,0,0,0,0,0,33,97,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,714,3,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,31,32,0,4,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,0,4,0,0,0,1,0,0,0,52,0,0,0,0,0,0,0,57,2,0,0,0,4,0,0,0,0,0,34,0,0,0
"SRR062857",1875,10,8,39,0,0,30,0,1,43,0,0,34,217,0,0,0,0,0,0,11,0,0,0,191,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,14,0,0,0,0,0,0,23,0,119,85,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,17,34,0,0,217,0,0,0,0,0,0,0,0,0,0,12,0,0,4,1,30,0,7,0,0,43,0,0,0,0,13,2,0,0,277,0,179,0,2,3,0,0,0,1,0,0,0,0,0,32,0,0,12
"SRR062848",1308,13,2,119,0,0,1,0,9,0,0,0,64,720,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,21,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,39,9,1,0,0,0,0,0,0,0,0,11,39,64,0,39,720,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,7,0,524,0,2,23,0,3,0,5,0,0,0,0,0,163,0,0,76
"SRR063027",1950,0,0,0,2,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,0,0,7,0,0,0,0,0,0,0,41,2,1842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062866",1755,3,0,2,0,0,11,0,0,0,0,0,0,6,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,1,0,136,5,1556,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"SRR062774",1172,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,375,697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062971",2218,6,3,3,0,0,10,0,0,0,0,0,3,15,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2134,0,0,2,5,0,0,0,0,0,0,0,0,0,8,0,0,0
"SRR062844",2028,2,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,1,0,0,0,0,5,1,0,266,8,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062829",2754,0,0,191,1,0,2,0,0,0,0,0,191,1431,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,137,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,191,0,2,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,8,32,0,17,0,0,2,0,0,0,0,1309,0,0,0,0,0,0,0,0,0,0,122,0,0,0
"SRR063029",1648,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1568,0,0,5,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SRR062756",1250,0,0,1,0,0,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,375,798,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
"SRR062762",1243,0,0,1,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,0,0,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"SRR062782",681,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,607,0,0,1,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063065",1954,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063033",1628,1010,5,5,10,13,12,0,1,0,5,1005,1,2,0,0,0,0,2,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,11,0,2,84,13,13,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,992,0,2,1,0,4,1,0,0,0,0,0,0,1,10,0,0,0,0,0,7,0,404,0,0,0,0,0,0,6,0,0,0,2,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062706",1261,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,2,1,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062942",1311,0,0,36,3,0,0,0,6,4,0,0,14,507,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,14,0,0,507,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,39,0,196,0,123,91,0,0,0,4,0,0,0,0,0,93,0,0,11
"SRR062941",978,3,0,90,0,0,0,0,4,10,0,0,9,409,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,2,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,4,41,9,0,29,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,60,1,183,0,0,3,0,4,0,2,0,0,0,0,0,217,0,0,0
"SRR062708",356,0,0,7,0,0,0,0,0,3,0,0,7,160,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,11,7,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,27,0,0,0,1,0,0,0,0,60,0,0,0,0,0,99,0,0,0
"SRR063020",787,0,0,75,0,0,0,0,0,45,0,0,0,503,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0,39,0,0,0,503,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,201,0,0,285,0,0,0,0,0,0,0,0,0,17,0,0,32
"SRR062724",1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062958",1001,10,3,2,0,0,34,0,2,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,34,0,0,4,0,0,1,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,2,0,0,0,0,624,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,115,0,0,0
"SRR062926",560,3,1,3,0,0,0,0,0,0,0,0,2,369,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,369,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,88,0,0,0,5,0,0,0,0,0,276,0,0,4
"SRR062839",1443,9,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1395,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062688",1987,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1150,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062753",1662,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1588,0,0,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063009",1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062921",1043,0,0,2,0,0,0,0,1,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,0,0,0,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,18
"SRR062671",1394,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,2,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062923",1474,0,0,1,0,0,2,0,0,5,0,0,0,6,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,5,0,0,0,3,0,0,1422,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SRR063024",1261,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,904,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062925",1541,0,0,12,3,0,5,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1463,0,0,0,1,0,0,0,0,8,0,0,0,0,0,6,0,0,0
"SRR062719",1418,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1393,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062915",421,2,0,1,0,0,3,0,0,2,0,0,0,126,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,126,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,164,0,3,0,0,96,0,2,0,0,0,0,0,0,0,25,0,0,4
"SRR062689",1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1272,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062764",2299,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1575,0,9,631,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SRR062965",2081,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,61,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062937",1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR063025",1725,20,3,82,0,0,3,0,15,0,0,0,0,234,0,0,0,0,0,0,10,0,0,0,78,0,5,0,0,0,0,1,0,0,17,0,1,3,0,0,13,0,0,0,10,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,1,0,6,5,1,0,0,0,0,0,0,0,0,1,72,0,0,5,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,3,1047,0,99,5,1,0,0,4,3,0,34,0,0,0,0,0,0,0,189,0,0,0
"SRR062988",1383,0,0,3,0,0,0,0,0,0,0,0,1,295,0,0,0,0,0,0,108,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,295,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,1,643,0,211,0,0,10,0,1,0,0,0,0,0,0,0,73,0,0,22
"SRR062704",1946,2,0,0,0,0,11,2,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR062957",1652,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
