"sampleID","read_count","d_Eukaryota","p_Proteobacteria","c_Clostridia","o_Clostridiales","o_Micrococcales","f_Carnobacteriaceae","f_Corynebacteriaceae","f_Enterobacteriaceae","f_Lachnospiraceae","f_Mycoplasmataceae","f_Neisseriaceae","f_Pasteurellaceae","f_Peptostreptococcaceae","f_Prevotellaceae","f_Ruminococcaceae","g_Acidaminococcus","g_Acinetobacter","g_Actinobacillus","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Akkermansia","g_Alistipes","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anaerostipes","g_Arcanobacterium","g_Bacillus","g_Bacteroides","g_Bergeyella","g_Bifidobacterium","g_Blautia","g_Brevibacterium","g_Bulleidia","g_Campylobacter","g_Catonella","g_Collinsella","g_Corynebacterium","g_Cupriavidus","g_Delftia","g_Dermabacter","g_Dialister","g_Dorea","g_Enhydrobacter","g_Enterococcus","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Finegoldia","g_Fusicatenibacter","g_Fusobacterium","g_Gallicola","g_Gemella","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Helcobacillus","g_Helcococcus","g_Helicobacter","g_Howardella","g_Jonquetella","g_Klebsiella","g_Kocuria","g_Lachnoclostridium","g_Lachnospira","g_Lactobacillus","g_Lactococcus","g_Lawsonella","g_Leptotrichia","g_Leucobacter","g_Megasphaera","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moryella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Nosocomiicoccus","g_Oligella","g_Olsenella","g_Parabacteroides","g_Parvimonas","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phascolarctobacterium","g_Porphyromonas","g_Prevotella","g_Proteus","g_Pseudarthrobacter","g_Pyramidobacter","g_Ralstonia","g_Romboutsia","g_Roseburia","g_Rothia","g_Senegalimassilia","g_Shewanella","g_Slackia","g_Sneathia","g_Solobacterium","g_Sphingomonas","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Subdoligranulum","g_Sutterella","g_Tessaracoccus","g_Trichococcus","g_Trueperella","g_Ureaplasma","g_Varibaculum","g_Variovorax","g_Veillonella","g_Weeksella","Atopobium_deltae","Atopobium_parvulum","Atopobium_vaginae","Gardnerella_vaginalis","Lactobacillus_crispatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_iners","Prevotella_amnii","Prevotella_bivia","Prevotella_buccalis","Prevotella_corporis","Prevotella_disiens","Prevotella_nanceiensis","Prevotella_oris","Prevotella_timonensis","Sneathia_sanguinegens"
"SRR18691493",231514,0,25,7032,0,0,0,37,0,5470,0,3,5,0,16028,0,101,0,0,0,0,1933,0,0,0,0,129,0,0,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,8996,0,0,0,7,0,0,557,0,0,0,8,0,0,5,0,0,0,240,0,0,0,0,0,4202,0,29,0,0,120816,0,252,0,0,0,0,2,3,0,0,0,0,165,0,514,0,0,19,11992,0,0,0,0,0,0,0,0,0,0,1716,0,0,237,0,479,0,0,0,0,0,0,0,0,0,0,0,0,3407,63312,0,0,0,4062,0,227,79,107,0,0,0,44,481
"SRR18691494",253536,0,10,68135,0,0,0,65,0,37330,0,0,0,0,18401,37,0,0,0,0,0,808,0,0,0,0,1614,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6217,0,0,0,44,0,4,330,0,0,0,2296,0,0,0,0,0,0,66,0,0,0,3,0,662,0,65,0,0,20220,0,21760,0,467,261,0,0,0,0,0,0,0,8726,2200,10994,0,0,7483,12217,0,0,0,0,0,0,0,0,0,5,73766,0,0,8,0,8,33,0,0,0,0,0,30,0,0,0,7,0,8872,11508,0,0,0,388,51,0,94,120,0,0,0,34,4995
"SRR18691495",199001,0,37,30470,0,0,0,48,7,9779,5,0,0,885,33373,0,0,0,0,30,0,2600,0,0,0,0,889,0,0,28,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19520,0,0,0,4,0,0,116,0,0,0,717,0,0,0,0,0,0,53,0,0,0,0,0,4312,0,42,0,0,12217,0,1515,0,46,195,0,0,0,0,0,0,0,8259,405,5379,885,0,16073,26122,21,0,0,0,0,0,0,0,0,6,17008,0,0,0,0,78,0,9,0,0,0,5,0,0,6,0,0,0,4608,50297,0,0,0,4282,87,233,19,7,113,0,0,1799,6322
"SRR18691496",226392,0,23,10929,0,0,0,51,0,2199,28,23,0,112,64817,0,0,0,0,5,0,209,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,195,0,0,24,0,0,0,2593,0,0,0,9,0,0,32,0,0,0,96,0,0,0,0,0,0,46,0,0,0,0,0,739,0,27,0,0,14386,0,134,0,2153,0,0,0,0,0,0,0,0,1325,55,448,112,0,4733,63706,0,0,0,0,0,0,0,0,0,29,23925,0,0,13,0,0,0,0,0,0,0,28,31,0,5,0,98,0,2190,97279,0,0,0,695,0,0,1955,383,0,0,0,23113,23925
"SRR18691529",231894,0,142,7677,0,11,0,57,3,90,0,98,0,224,89014,12,0,33,0,0,0,359,0,0,0,0,761,0,0,0,0,14,0,0,4,0,0,909,0,0,29,0,0,0,1014,0,0,0,44,0,8,763,0,0,0,58,0,0,0,0,0,0,61,0,3,0,0,0,452,0,28,0,0,7185,0,101,0,8,10,0,0,0,0,0,0,0,568,21,519,215,0,723,88958,0,0,0,0,0,0,0,0,0,0,100779,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,12,0,2397,19221,0,0,0,290,61,0,145,71,0,0,0,31431,100779
"SRR18691531",245052,0,92,2743,0,8,0,15,0,27,1603,27,0,58,40721,0,0,29,0,0,0,1895,0,0,0,0,169,0,0,0,0,0,0,0,0,2,0,8,0,0,15,0,0,0,612,0,0,0,0,0,0,87,0,0,4,603,0,0,0,0,0,0,3,0,0,0,0,0,3444,0,0,0,0,20512,6,8,0,0,0,0,0,0,0,0,0,0,607,0,37,58,0,0,40696,0,0,0,0,0,0,0,0,0,0,65792,0,0,84,0,30,0,2,0,0,0,1603,0,0,3630,0,0,0,2422,96474,0,0,0,2707,0,31,117,0,11,0,0,10395,65777
"SRR18691532",265535,0,24,14068,0,3,0,126,0,201,0,11,0,535,54152,0,0,6,0,12,3,654,0,0,0,0,3420,0,0,22,0,0,0,0,0,0,0,1186,0,0,79,0,0,0,1025,0,0,0,551,0,0,2803,0,6,101,455,0,0,0,0,0,0,161,0,0,0,0,0,360,0,47,0,0,25488,0,32,0,23,86,0,0,0,0,0,0,0,351,30,2781,535,0,17340,53102,0,0,0,0,0,0,3,0,0,0,115631,0,4,35,0,42,0,0,0,0,0,0,34,0,880,0,15,0,646,31044,0,0,0,130,29,0,166,0,0,0,0,17612,115611
"SRR18691533",231999,0,22,11230,0,0,0,239,0,29,0,22,0,0,62045,0,0,0,0,10,0,3911,0,0,0,0,96,0,0,0,0,0,0,21,0,0,0,45,0,0,95,0,0,0,8653,0,0,0,21,0,0,91,0,0,0,261,0,0,0,0,0,0,29,0,0,0,0,0,5051,0,144,0,0,10096,0,173,0,0,0,0,0,0,0,0,0,0,733,0,281,0,0,627,59762,0,0,0,0,0,0,0,0,0,0,7827,0,0,31,0,17,0,0,0,0,0,0,30,0,8,0,56,0,2975,110499,0,0,0,4414,37,0,640,0,401,0,0,14360,7815
"SRR18691534",247452,0,39,29706,0,7,0,382,0,26144,525,0,0,20,87464,0,0,0,0,23,0,398,0,0,0,0,21,0,0,52,0,0,0,0,0,0,26,88,0,0,369,7,7,0,2739,0,0,0,11,0,0,69,0,22,0,176,0,0,0,0,0,0,0,0,0,0,0,0,3711,0,13,0,0,48634,0,1464,0,0,0,447,0,0,0,0,0,0,578,0,534,20,0,217,87196,0,0,0,0,0,0,0,0,0,0,5226,0,0,5,0,11,0,5,0,0,0,78,5,0,0,0,0,0,2065,53022,0,0,0,3660,68667,57,1522,29,80,0,0,13176,699
"SRR18691535",206875,0,29,2501,0,11,0,248,0,142,49,0,6,0,40084,0,0,0,0,10,0,746,0,0,0,0,105,0,0,45,0,0,0,0,0,0,18,28,0,0,242,0,0,5,999,0,0,0,4,0,0,100,0,14,0,176,0,0,6,0,6,0,0,0,0,0,0,0,9232,0,6,0,0,65415,0,4,0,0,0,18,0,0,0,0,0,0,298,0,133,0,0,0,40056,0,0,0,0,0,0,0,0,0,0,40262,0,0,24,0,262,0,0,0,0,0,31,0,0,0,0,0,0,2690,38424,0,0,0,9021,31847,71,2094,11,7,0,0,4470,19428
"SRR18691536",225636,0,69,4285,0,0,0,11,0,2455,232,0,0,270,78933,0,0,0,0,0,0,247,0,0,0,0,55,0,0,17,0,0,0,0,0,0,8,35,0,0,9,0,0,0,3394,0,0,0,3,0,0,30,0,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,231,0,2,0,0,74950,0,338,0,0,0,135,0,0,0,0,0,0,273,0,179,270,0,299,78638,0,0,0,0,0,0,0,0,0,0,40194,0,0,0,0,0,0,69,0,0,0,97,0,0,0,0,0,0,405,16247,0,0,0,121,27060,0,1746,46,32,0,0,39204,20282
"SRR18691537",188005,0,0,26951,0,10,0,116,0,25057,1486,0,0,199,68721,0,0,0,0,8,0,82,0,0,0,0,15,0,0,0,0,0,0,0,0,0,37,36,0,0,103,0,0,0,13096,0,0,0,0,0,0,24,0,7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,364,0,13,0,0,49188,0,1813,0,0,0,1459,0,0,0,0,0,0,903,0,282,199,0,2960,66772,0,0,0,0,0,0,0,0,0,0,9895,0,0,15,0,0,0,0,0,0,0,27,0,0,0,0,0,0,255,9087,0,0,0,173,35051,0,917,20,17,0,0,23722,3399
"SRR18691538",55812,0,0,15316,0,37,0,279,0,13687,314,0,0,0,11619,0,0,0,0,20,0,355,0,0,0,0,11,0,0,0,0,0,0,0,0,15,7,29,0,0,270,0,0,0,1446,0,0,3,0,0,0,29,0,29,0,86,0,0,0,0,13,0,0,0,0,0,0,0,1723,0,9,0,0,10057,0,809,0,0,0,306,0,0,0,0,0,0,242,2,122,0,0,63,11494,0,0,0,0,0,0,0,0,0,0,1017,0,0,15,0,0,0,0,0,0,0,8,12,0,0,0,11,0,583,10549,0,0,0,1582,10618,0,44,17,25,0,0,638,256
"SRR18691539",231319,0,4,57890,0,183,0,1144,0,52020,1293,0,0,2,55830,2,0,0,0,94,0,1670,0,0,0,0,42,5,0,39,0,5,0,0,0,61,28,187,0,0,1125,0,0,7,6321,0,0,0,8,0,2,102,0,67,0,344,0,0,0,0,51,0,0,4,0,0,0,0,6774,0,19,0,0,39857,0,2802,4,0,0,1237,0,0,0,0,0,0,946,6,541,0,0,269,55295,0,0,4,0,0,0,0,0,0,4,3898,0,0,96,0,25,0,0,0,0,0,56,43,0,0,0,32,0,2072,41289,0,0,0,6404,50664,27,228,77,146,0,0,3024,1134
"SRR18691540",250989,0,3438,21512,0,24,51,319,0,1270,30,0,267,5688,99327,94,0,0,0,74,0,8425,0,0,24038,0,8659,0,12,0,0,120,0,78,74,0,215,191,0,18,313,0,0,4,430,5,0,0,0,0,94,2956,15,2359,0,467,0,51,0,0,0,0,927,0,0,0,2,13,4416,0,6,0,0,1863,0,0,0,0,0,30,0,0,0,0,0,20,598,0,1547,5683,0,14,75233,0,0,0,0,0,14,6,0,0,0,71292,0,0,60,0,545,0,3169,0,0,0,0,11,0,22347,0,0,0,1600,10093,0,0,0,4312,68649,1387,11,17,0,0,0,252,19295
"SRR18691542",212654,0,152,28164,0,0,91,36,0,8986,861,0,0,0,24795,0,0,0,0,0,0,6103,0,0,106,0,0,0,0,91,0,0,0,0,0,0,229,0,0,0,36,0,0,0,8897,0,41,0,0,0,0,0,0,18,0,7695,0,0,0,0,0,0,70,0,0,0,0,0,4269,0,0,0,0,11070,0,1186,0,0,0,861,0,0,0,0,0,0,4313,0,2229,0,0,17,24082,0,0,0,0,0,0,0,0,0,0,23633,0,0,0,0,272,0,0,0,91,0,0,0,0,102,0,0,0,6730,57620,0,0,0,4185,402,0,52,0,109,0,0,2772,7688
"SRR18691543",225100,0,1293,33535,0,5,402,113,0,3120,1952,0,1067,16761,42411,0,0,0,0,85,0,1139,0,0,35,0,797,0,0,76,0,0,0,24,0,0,131,0,0,0,113,0,0,0,4728,0,0,27,0,0,0,5296,0,723,0,974,0,402,27,0,0,0,207,0,0,0,0,0,987,0,0,0,0,3448,0,23,0,166,4,1952,0,0,0,0,3,0,3034,1294,2374,16761,0,768,39599,0,0,0,0,0,0,5,0,0,0,61155,0,0,170,0,2953,0,226,0,0,0,0,0,0,20884,0,0,0,1108,33006,0,0,0,896,938,0,754,0,320,0,0,14976,37963
"SRR18691544",273710,0,632,27480,0,110,87,200,0,8179,2262,0,0,2301,115915,0,0,83,0,8,0,382,0,0,1195,0,281,0,0,126,0,0,0,0,0,59,98,3233,0,0,200,0,0,0,6243,0,0,0,0,0,0,27,0,1792,3,431,0,80,0,0,0,0,105,0,0,0,0,0,3583,0,0,0,0,6260,0,24,0,0,0,2241,0,0,0,0,0,0,4954,586,899,2301,0,402,103975,0,0,0,0,0,0,0,0,0,0,70551,0,0,8,2,22,0,542,0,7,0,21,0,0,1605,0,0,0,3217,15895,0,0,0,2928,60968,0,0,6,772,0,0,1879,12941
"SRR18691545",242974,0,3615,45778,0,10,0,94,0,8364,99,0,0,1307,75455,0,0,13,0,0,0,58,0,0,1963,0,1939,0,0,35,0,0,0,0,0,10,15,44,0,0,94,0,0,0,1846,0,0,3,0,0,0,437,0,0,0,302,0,0,0,0,0,0,21,0,0,0,0,0,262,0,0,0,0,11152,0,20,9,16,0,99,0,0,0,0,0,0,2688,763,4486,1307,0,5561,55988,0,0,0,0,0,0,0,0,0,0,74523,0,24,0,0,18,0,3554,0,0,0,0,27,0,19,0,0,0,1789,10572,0,0,0,208,43566,0,75,0,32,0,0,3189,27886
"SRR18691546",173112,0,1043,2894,0,938,424,5116,13,296,0,39,598,0,899,27,228,0,0,333,17,0,0,0,72,0,731,0,23,0,0,160,89,172,0,141,0,73,0,13,5062,0,0,36,168,46,0,294,0,0,27,1049,24,139,0,628,0,424,546,0,86,0,0,0,0,0,9,0,150394,0,54,266,0,112,0,0,47,0,0,0,42,0,47,79,0,0,0,0,585,0,0,25,319,0,0,0,0,0,0,322,0,0,0,0,0,0,308,0,7627,0,206,0,0,41,0,20,0,342,0,0,0,19,18,0,0,4284,38,0,0,18,82,0,140,0,0,0
"SRR18691547",36016,0,1371,7842,0,1726,146,5439,77,0,0,0,0,0,922,0,0,700,0,162,0,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,442,0,82,0,0,5366,0,0,0,0,0,0,174,0,111,0,3663,0,0,0,0,17,146,0,0,233,0,0,0,71,0,0,0,16286,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1656,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,151,54,161,0,0,0,0,0,0,0,255,23,0,0,0,501,0,0,0,48,0
"SRR18691548",9683,0,178,2388,0,165,0,1919,0,0,0,0,39,0,203,0,0,0,0,68,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,49,0,0,0,0,1919,0,0,0,0,0,0,0,0,0,0,713,0,0,0,70,0,0,0,0,223,0,0,0,0,0,0,0,4119,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0
"SRR18691549",163066,0,6303,20509,0,2683,11,14768,1928,1330,0,16,94,0,1492,389,221,314,0,77,26,28,0,75,0,0,5429,0,0,0,0,267,0,811,148,147,0,858,0,80,14580,0,0,0,277,70,477,2580,56,0,45,5685,26,80,475,45,5,11,94,0,1134,0,12,9,80,0,0,0,95280,0,188,0,6,548,0,8,11,46,20,0,30,16,0,105,0,0,0,0,5669,0,5,454,1405,0,0,13,0,0,0,263,0,0,0,0,0,0,4639,0,1134,0,56,0,0,22,0,465,0,21,0,0,61,1219,21,0,0,21485,130,15,0,71,238,0,0,0,597,0
"SRR18691550",210734,0,739,66921,0,3959,0,12070,0,385,0,0,0,161,56928,0,18,0,0,738,11,0,0,0,0,0,29541,103,0,75,0,31,0,10,0,921,0,3054,0,0,11212,0,0,0,3085,0,0,11,5361,0,0,2927,0,0,222,51,0,0,0,0,658,0,138,85,0,0,0,0,142,0,858,0,0,17,0,384,663,228,1247,0,12,0,0,651,0,0,0,827,23792,161,0,54987,55041,0,0,10,0,0,0,248,0,0,0,0,0,0,0,0,3699,0,0,0,0,733,0,876,0,58,0,38,0,0,0,0,0,0,36,72,0,2066,10037,0,0,0,30835,0
"SRR18691551",196367,0,3141,1099,0,577,0,2698,3064,9,0,0,8,0,81,0,48,0,0,8,0,0,0,0,0,0,97,0,0,0,0,0,0,99,0,118,0,0,0,0,2677,0,0,143,39,0,0,253,0,0,0,864,0,0,4,0,5,0,8,0,33,0,9,15,0,0,0,0,187417,0,21,0,0,111,0,0,0,0,0,0,0,0,0,35,0,0,0,0,92,0,0,0,68,0,0,0,0,0,0,7,0,0,0,8,0,0,256,0,235,0,0,0,0,29,0,3,0,53,0,0,0,30,49,0,0,1559,74,10,0,10,34,0,0,0,14,8
"SRR18691553",206170,0,492,17579,0,245,0,14826,0,223,157,13,16,34,800,0,0,56,0,16,0,4309,0,0,0,0,8051,0,0,11,0,0,0,0,0,137,0,1075,0,0,14766,0,0,0,79,0,0,80,147,636,0,3907,0,0,840,0,18,0,16,0,138,0,218,0,0,0,0,0,27107,91,48,0,0,26,3,0,0,5,0,0,0,0,513,0,0,0,0,0,4029,34,0,346,792,0,0,0,0,0,0,29,0,0,0,0,0,0,507,0,860,0,0,0,0,0,157,80,0,20,0,0,0,0,134304,0,0,0,72,0,55,0,0,23,0,0,157,0
"SRR18691554",219062,0,2257,14986,0,13,27,2612,1810,5753,20,309,0,41,41544,97,0,0,0,10,0,1106,0,0,0,0,3427,0,0,0,6,166,0,0,40,0,0,256,0,31,2561,0,0,0,1661,22,0,538,90,0,66,3517,5,0,126,0,0,27,0,0,0,0,5542,78,1791,0,18,0,14188,0,51,0,0,57,0,15,19,31,96,0,0,0,6,0,0,0,41,0,1764,41,0,266,41523,0,0,0,0,0,4,0,11,0,0,0,0,37,7745,0,121960,0,0,0,0,0,20,179,0,0,0,7,0,20,9004,0,0,0,78,15,275,82,210,180,0,0,258,0
"SRR18691555",171477,0,43,2773,0,475,0,4430,0,70,1629,6,12,293,293,79,0,0,0,94,0,355,0,0,0,0,750,10,0,0,0,23,0,0,6,119,0,10,0,0,4399,0,0,219,97,8,0,586,34,378,17,839,0,71,106,13,0,0,12,0,82,0,0,0,0,0,0,0,82354,9,31,0,0,7,0,0,9,12,0,0,0,0,17,0,0,0,32,0,475,293,0,73,289,0,0,0,0,0,13,0,0,0,0,16,0,6,905,13,118,0,0,0,0,0,1629,0,0,17,0,18,0,736,75367,0,0,0,94,0,0,0,0,33,0,0,64,16
"SRR18691556",274690,0,101,7162,0,111,0,2301,8,38,6340,93,0,57,674,0,0,0,0,305,26,11265,0,0,0,0,1567,0,0,7,0,0,0,0,0,20,0,571,0,0,2165,0,0,70,130,0,0,123,30,531,0,1826,0,192,319,0,0,0,0,0,517,0,0,0,8,0,0,0,4407,3,114,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,38,0,2676,57,0,104,645,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,629,0,0,0,0,0,6340,0,0,715,0,16,0,41591,196505,0,0,0,344,29,59,7,63,102,0,0,137,0
"SRR18691557",188454,0,217,652,0,316,0,541,25,42,2413,126,0,5,68,33,0,0,0,50,0,3298,0,0,0,0,198,0,0,21,0,0,0,0,0,0,0,13,0,0,499,0,0,0,0,0,0,0,14,55,33,47,0,28,46,0,0,0,0,0,69,0,0,0,25,0,0,0,36987,0,42,0,0,13,258,0,0,0,0,0,0,6,0,0,0,0,14,0,161,5,0,0,68,0,0,0,0,0,0,0,0,0,0,25,0,0,123,0,10,0,0,0,0,0,2413,0,0,1771,0,14,0,9265,132394,0,0,0,163,0,0,0,63,0,0,0,5,0
"SRR18691558",234337,0,54,1659,0,513,3,11081,6,28,365,4,0,11,225,8,26,0,0,363,0,0,0,0,0,281,663,0,0,0,0,14,0,14,0,449,0,28,0,0,11032,0,0,18,161,0,0,0,78,259,0,205,0,7,68,0,0,0,0,0,229,0,3,0,6,0,0,0,209432,7,49,0,0,56,0,19,0,0,13,0,0,4,0,28,0,8,0,0,158,11,0,87,189,0,0,0,0,0,0,0,0,0,0,25,0,5,6944,0,37,8,0,0,0,3,365,58,0,0,0,0,0,0,140,0,0,0,253,16,56,6,26,0,0,0,0,0
"SRR18691559",209883,0,177,10049,0,146,0,18494,0,24,627,0,14,1012,7967,0,173,32,0,4,0,0,0,0,0,19122,4046,0,0,0,0,0,0,0,0,27,0,0,0,0,18376,0,0,0,439,0,39,0,27,1065,0,3588,0,0,117,0,30,0,14,0,670,0,0,0,0,53,0,0,123301,0,118,5,0,120,52,0,0,0,20,0,23,0,0,12,0,0,0,0,515,1012,0,0,7698,0,0,0,0,0,0,0,0,0,7,27,0,0,18145,0,8958,0,9,0,0,0,627,8,0,0,0,0,0,0,0,0,851,0,241,22,3442,88,0,0,0,0,451,27
"SRR18691560",179617,0,416,6912,0,4861,77,23580,23,440,333,0,0,878,1360,25,0,15,0,615,0,0,13,0,97,3246,1654,0,0,0,0,99,0,19,0,2862,0,107,0,3,23316,0,0,0,275,0,9,0,445,1759,6,848,0,3351,160,0,34,10,0,0,852,0,15,0,0,69,0,0,129588,0,264,0,0,14,20,24,8,0,210,0,0,0,0,273,0,3,0,37,1202,878,0,376,1186,0,0,0,0,0,186,0,0,0,0,20,9,0,894,0,46,6,0,0,0,60,333,277,0,0,0,0,45,7,78,0,0,0,173,12,303,119,234,0,0,0,190,0
"SRR18691561",219684,0,11,3332,0,465,0,518,0,328,0,6,5,0,1604,3,0,0,0,5,9,6,0,0,0,761,2199,0,0,0,0,0,0,1409,0,44,0,5,0,0,491,0,0,0,388,0,0,9,0,0,0,568,0,0,0,25,0,0,5,0,0,0,328,0,0,0,0,0,189575,0,27,0,0,28,0,0,0,0,0,0,0,6,0,0,0,0,0,12,215,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,18491,0,0,0,0,0,0,0,0,0,0,0,0,13,100,0,0,0,222,23,0,0,0,157,0,0,110,0
"SRR18691562",163126,0,0,143,0,9,0,48,0,21,0,0,0,0,244,0,0,0,0,0,0,9,0,0,0,8,57,0,0,0,0,0,0,391,0,0,0,0,0,0,45,0,0,0,21,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,161233,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,244,0,0,0,0,0,0,0,0,0,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,74,0,0,0,0,6,0,0,65,0
"SRR18691563",191216,0,37,4611,0,107,0,413,6,113,0,0,5,0,1346,0,0,0,0,4,0,0,0,0,0,1611,3286,0,3,0,0,0,0,688,0,0,0,10,0,0,377,0,0,0,677,0,0,0,0,0,0,666,0,0,0,11,0,0,5,0,0,0,98,0,0,0,0,0,172971,0,36,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,495,0,0,0,1310,0,0,0,0,0,0,0,0,0,0,16,0,0,128,0,4403,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,123,0,0,81,0,112,0,0,407,0
"SRR18691564",266183,0,134,33218,0,708,0,4138,0,3601,0,0,0,0,19148,0,145,0,0,63,0,0,0,0,0,0,11633,0,0,0,0,0,0,14,0,285,0,305,0,0,3616,0,0,10,1657,0,0,0,20,0,0,14476,0,0,0,0,0,0,0,0,133,0,3557,0,0,0,0,0,2618,0,522,0,0,73,0,10,0,33,20,0,8,0,0,0,0,0,0,22,3261,0,0,57,19098,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,203325,0,112,0,0,53,0,5,0,405,0,0,0,0,0,0,0,0,34,17,4125,34,162,0,0,0,870,0
"SRR18691565",190975,0,612,7404,0,25,0,713,0,267,0,0,0,0,19545,0,49,17,0,18,0,0,0,0,0,0,2268,0,0,0,0,0,0,70,0,15,0,118,0,0,315,0,0,0,2261,0,0,0,7,0,0,2986,0,0,0,0,0,0,0,0,0,0,253,0,0,10,0,0,159124,0,398,0,0,9,0,28,0,4,0,0,20,0,0,0,0,0,0,0,1876,0,0,41,19513,0,0,0,0,0,0,0,0,0,9,0,0,15,363,0,311,0,550,0,0,0,0,163,0,12,0,0,0,0,0,0,0,0,37,0,3637,181,324,0,0,0,1153,0
"SRR18691566",188325,0,1337,29659,0,3870,0,28553,0,1172,0,0,342,0,81304,0,3471,9,0,465,0,0,0,0,0,129,10876,0,0,0,0,51,0,57,0,1176,0,3616,0,0,25512,0,0,6,4832,0,0,0,112,0,0,10365,0,0,0,0,0,0,342,0,360,0,1113,243,0,0,0,0,3868,0,3041,0,0,799,0,0,0,59,38,0,14,0,0,0,0,0,0,110,6495,0,0,767,79534,0,0,0,0,0,0,0,0,0,0,121,0,0,42,0,21866,0,860,0,0,102,0,267,0,2114,0,0,0,0,0,0,0,0,276,0,11255,2512,3627,0,0,0,9836,0
"SRR18691568",190264,0,253,11699,0,90,0,2512,0,160,0,0,0,0,19551,12,27,0,0,45,0,0,0,0,4,0,4105,0,0,0,0,8,0,78,0,56,0,1350,0,6,1758,0,0,0,2280,0,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,0,0,146,11,0,0,0,0,148354,0,754,0,0,87,0,86,0,4,0,0,4,0,0,0,18,0,0,0,3337,0,0,25,19351,0,0,0,0,0,0,0,0,0,0,30,0,0,1093,0,2012,12,237,0,0,0,0,272,0,29,0,0,0,0,163,0,0,0,260,40,3328,404,1265,0,0,0,682,30
"SRR18691569",191567,0,330,2124,0,0,0,356,0,72,0,7,0,0,9535,0,228,5,0,40,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,350,0,0,45,0,0,0,1094,0,0,0,0,0,0,592,0,31,0,0,0,0,0,0,0,0,68,38,0,0,0,0,176607,0,311,10,0,40,0,21,0,4,0,0,0,0,0,0,0,0,0,36,783,0,0,68,9444,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,150,0,299,0,0,0,0,112,0,172,0,0,7,4,0,0,0,0,18,0,1599,327,1172,0,0,0,380,0
"SRR18691570",199532,0,5,38,0,34,0,61,0,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,61,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198575,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"SRR18691571",176996,0,3766,267,0,141,12,1391,980,11,0,0,0,0,214,0,0,40,0,0,0,183,0,0,0,51,61,0,0,0,0,0,0,0,0,12,0,0,0,0,1364,0,0,21,0,0,0,0,0,0,0,155,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,151951,0,27,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,214,0,0,0,0,0,0,0,0,21,0,15,0,0,212,0,52,0,0,0,0,9,0,0,0,8,0,0,0,47,280,40567,0,0,62400,0,49,0,4,13,0,0,42,15
